gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
3.51,0.3323,0.9955,0.6812,0.9896,0.9948,0.0014,0.9993,0.9921
2.256,0.1859,0.6155,0.5921,0.4400,0.9977,0.0612,0.0052,0.9974
2.212,0.1968,0.4380,0.6946,0.9988,0.3129,0.0075,0.0006,0.9999
2.25,0.3000,0.5663,0.7231,0.9962,0.6404,0.9980,0.9863,0.9991
1.332,0.0747,0.9953,0.8774,0.9994,0.7795,0.0081,0.0006,0.9987
2.29,0.2965,0.6171,0.9276,0.9371,0.3396,0.0323,0.0030,0.9223
2.119,0.1719,0.3925,0.2247,0.9987,0.7736,0.3595,0.0054,0.9987
1.381,0.7027,0.2254,0.0009,0.9991,0.0008,0.9998,0.9989,0.9935
1.352,0.6836,0.5333,0.8130,0.9991,0.8945,0.0119,0.0027,0.9975
1.345,0.4682,0.9830,0.9985,0.0009,0.9914,0.9729,0.0125,0.9928
1.481,0.0616,0.1094,0.9327,0.9368,0.4083,0.0402,0.0264,0.9984
1.110,0.1070,0.6105,0.3879,0.9998,0.9994,0.9967,0.9673,0.9938
1.431,0.0959,0.5420,0.5198,0.9968,0.4807,0.0020,0.0002,0.9997
1.300,0.5328,0.8676,0.9273,0.9794,0.9824,0.9904,0.0044,0.9965
1.105,0.0879,0.2804,0.9853,0.9959,0.9446,0.0010,0.0360,0.9975
1.390,0.7942,0.3596,0.5331,0.6076,0.5337,0.0030,0.0033,0.9970
2.215,0.4709,0.7508,0.9908,0.0007,0.9381,0.9933,0.9971,0.9971
1.370,0.2152,0.5615,0.9828,0.6872,0.9993,0.0070,0.0043,0.9992
1.90,0.0252,0.2696,0.3732,0.2585,0.7895,0.9238,0.3346,0.6425
2.92,0.3103,0.4684,0.9986,1.0000,0.3271,0.0067,0.0058,0.9969
1.85,0.0163,0.9292,0.9996,0.9999,0.9957,0.0013,0.2203,0.9991
1.348,0.0548,0.6582,0.9979,0.9989,0.3242,0.0035,0.0005,0.9969
1.467,0.5480,0.9605,0.9993,0.9969,0.6184,0.0005,0.0065,0.9896
2.255,0.1236,0.4377,0.6306,0.9961,0.9219,0.0132,0.0092,0.9976
2.46,0.0548,0.9896,0.9968,0.0121,0.9110,0.7829,0.0002,0.9952
3.62,0.1251,0.6943,0.9972,0.9977,0.5529,0.4753,0.6850,0.9982
1.353,0.0832,0.0004,0.0008,0.3585,0.0728,0.0037,0.0038,0.9977
2.40,0.0536,0.4548,0.9988,0.2617,0.9965,0.9966,0.2757,0.9956
1.249,0.0725,0.6399,0.3310,0.9982,0.0071,0.0013,0.0084,0.9993
1.522,0.5208,0.4055,0.9987,0.9875,0.0819,0.0143,0.0017,0.9975
1.151,0.6216,0.9999,0.4970,0.6968,0.9936,0.1629,0.0002,0.9990
2.94,0.2445,0.4416,0.5220,0.9945,0.6552,0.0020,0.0993,0.9964
1.237,0.5192,0.9975,0.6124,0.9569,0.9148,0.0364,0.0017,0.9991
2.288,0.2272,0.5839,0.0047,0.9925,0.9606,0.0108,0.0009,0.9956
1.384,0.6600,0.9866,0.9964,0.0552,0.5280,0.0003,0.0031,0.9998
2.250,0.4975,0.2237,0.0077,0.0338,0.1261,0.5320,0.0014,0.9853
1.487,0.0416,0.9979,0.9237,0.9996,0.3069,0.0035,0.0019,0.9945
1.437,0.0202,0.1526,0.4359,0.9332,0.7274,0.0236,0.0342,0.9944
2.206,0.2594,0.8312,0.8298,0.9976,0.9953,0.0073,0.9382,0.9969
2.137,0.2749,0.0460,0.2275,0.9949,0.0039,0.6340,0.2647,0.9934
1.195,0.3640,0.4241,0.9973,0.9984,0.2429,0.3151,0.2017,0.9988
1.290,0.5132,0.5219,0.4555,0.9964,0.9941,0.1591,0.0014,0.9992
2.140,0.0849,0.5323,0.9980,0.0018,0.9983,0.9950,0.0051,0.9947
2.157,0.5205,0.8924,0.9998,0.0026,0.9998,0.6510,0.0006,0.3142
1.461,0.0404,0.7976,0.8843,0.9527,0.1477,0.0521,0.0622,0.9633
1.389,0.1494,0.4750,0.9949,0.9952,0.9930,0.0002,0.0026,0.9970
1.521,0.4998,0.9995,0.0047,0.9949,0.3081,0.0060,0.0027,0.9963
1.494,0.0535,0.2262,0.9172,0.9995,0.4917,0.0005,0.0034,0.9962
1.281,0.5258,0.9058,0.9995,0.9977,0.0017,0.9810,0.0028,0.9985
1.284,0.3254,0.9983,0.9741,0.9981,0.5531,0.0031,0.0002,0.9978
2.38,0.0538,0.0014,0.1581,0.9888,0.0161,0.0054,0.0023,0.9997
1.175,0.5793,0.9910,0.0011,0.4733,0.0002,0.0109,0.9956,0.9986
1.451,0.0255,0.9933,0.9999,0.9961,0.9831,0.0005,0.0005,0.9977
1.94,0.1748,0.3203,0.2276,0.9993,0.9991,0.0013,0.0489,0.9942
1.109,0.6991,0.3580,0.9954,0.0087,0.1368,0.9983,0.9877,0.9975
1.194,0.0255,0.9982,0.9976,0.9995,0.4372,0.1144,0.0015,0.9741
2.156,0.2906,0.7722,0.9974,0.9993,0.0009,0.0039,0.0061,0.9998
1.395,0.0500,0.5914,0.9895,0.9981,0.0020,0.0020,0.0012,0.9979
2.183,0.8588,0.3737,0.8926,0.2790,0.0083,0.1511,0.2828,0.9104
1.82,0.4249,0.2478,0.5912,0.5655,0.5009,0.0244,0.0028,0.9899
2.143,0.2273,0.9951,0.8678,0.9966,0.0076,0.0005,0.9035,0.9999
1.102,0.0339,0.9889,0.9990,0.9953,0.9950,0.0007,0.3774,0.9977
1.269,0.0320,0.9962,0.9957,0.9901,0.0076,0.9787,0.0019,0.9944
1.34,0.0550,0.9984,0.9976,0.9998,0.9223,0.9926,0.2718,0.9933
1.209,0.5251,0.9899,0.9993,0.1945,0.7452,0.0103,0.8262,0.9992
4.4,0.0804,0.9847,0.6645,0.9917,0.3509,0.9984,0.4838,0.9953
2.30,0.0867,0.9175,0.9999,0.9991,0.2234,0.3323,0.0065,0.9968
3.60,0.4388,0.9944,0.9843,0.9966,0.5506,0.0010,0.0016,0.9989
1.106,0.1273,0.0661,0.6388,0.9801,0.0464,0.0018,0.0050,0.9998
1.524,0.9952,0.4469,0.1751,0.7406,0.9418,0.2926,0.2932,0.9020
2.196,0.4503,0.4087,0.5657,0.9984,0.8940,0.0014,0.2345,0.9987
1.5,0.0055,0.9960,0.9979,0.9962,0.0001,0.9888,0.9913,0.9744
1.182,0.0345,0.4936,0.9989,0.9989,0.0031,0.0044,0.0026,0.9932
1.372,0.0472,0.5870,0.3213,0.2477,0.9902,0.0063,0.8590,0.9994
1.129,0.0031,0.9891,0.9977,0.9955,0.9958,0.9829,0.4026,0.9945
1.338,0.4600,0.9971,0.3091,0.9281,0.9950,0.0114,0.0013,0.9950
2.264,0.4755,0.0000,0.6886,0.9854,0.6788,0.0070,0.0049,0.9977
1.24,0.0024,0.9935,0.9827,0.9962,0.9898,0.9972,0.9849,0.9913
1.229,0.4014,0.9977,0.9992,0.3092,0.8548,0.0005,0.0008,0.9961
3.56,0.2706,0.9972,0.1850,0.9975,0.1035,0.0006,0.9982,0.9925
1.79,0.0262,0.9897,0.9984,0.9862,0.3256,0.0042,0.9999,0.9975
1.532,0.6576,0.0076,0.0025,0.0013,0.9896,0.0123,0.0025,0.9947
2.14,0.1544,0.9951,0.9999,0.9965,0.9979,0.0062,0.0013,0.9916
2.189,0.2472,0.3972,0.9621,0.9997,0.9996,0.0166,0.0000,0.9957
2.279,0.3258,0.9898,0.9959,0.4070,0.9823,0.9996,0.5538,0.9990
1.330,0.3298,0.0216,0.9996,0.6228,0.1872,0.0074,0.0011,0.9983
1.26,0.5395,0.9969,0.9981,0.0005,0.9967,0.9907,0.9920,0.9995
2.192,0.4750,0.6550,0.0008,0.9987,0.3315,0.9993,0.3841,0.9818
1.160,0.0906,0.9907,0.1651,0.9840,0.9986,0.0049,0.0008,0.9916
1.512,0.2184,0.2751,0.6588,0.9975,0.6075,0.0037,0.0015,0.9951
1.455,0.5026,0.9940,0.9899,0.0022,0.9974,0.0085,0.0029,0.9949
2.152,0.2790,0.7642,0.0020,0.5801,0.8325,0.9889,0.0002,0.9999
1.250,0.1221,0.2435,0.4510,0.9970,0.0039,0.0038,0.0011,0.9982
2.121,0.1114,0.7520,0.9900,0.9964,0.4531,0.4452,0.0043,0.9959
2.171,0.0731,0.9902,0.9983,0.9634,0.9995,0.0100,0.0022,0.9965
2.230,0.0700,0.0070,0.0012,0.9983,0.3285,0.0097,0.0049,0.9995
1.87,0.0155,0.9872,0.8521,0.9986,0.9871,0.0013,0.1434,0.9960
2.185,0.3902,0.3426,0.7675,0.9352,0.4046,0.0203,0.0027,0.9961
2.142,0.1384,0.6962,0.8577,0.4664,0.9949,0.9982,0.0152,0.9982
1.228,0.7128,0.4731,0.3164,0.0076,0.9988,0.0001,0.0007,0.9959
2.219,0.5057,0.2238,0.0003,0.9944,0.0036,0.0037,0.0035,0.9975
2.8,0.0045,0.9013,0.0182,0.9636,0.9242,0.3485,0.5120,0.9917
3.39,0.0606,0.7636,0.9990,0.9946,0.9879,0.0087,0.8159,1.0000
1.497,1.0000,0.0119,0.9814,0.4049,0.8326,0.6495,0.1666,0.9778
1.241,0.1512,0.7687,0.8966,0.0885,0.9960,0.0192,0.0111,0.9983
2.153,0.0772,0.9949,0.9987,0.0012,0.9972,0.0044,0.2062,0.9952
1.152,0.2091,0.2506,0.9048,0.9969,0.5926,0.4186,0.0052,1.0000
1.86,0.0148,0.9953,0.9985,0.8561,0.9914,0.0058,0.0740,0.9971
1.493,0.8078,0.0093,0.0063,0.4034,0.0043,0.0096,0.0009,0.9984
2.125,0.3320,0.6718,0.7506,0.9204,0.9723,0.9884,0.0019,0.9960
2.224,0.1862,0.9937,0.0751,0.0334,0.9960,0.0026,0.7730,0.9862
1.122,0.0119,0.9892,0.0023,0.9920,0.9948,0.0028,0.1385,0.9980
1.405,0.3572,0.6472,0.5702,0.7353,0.9971,0.1855,0.0014,1.0000
1.543,0.5248,0.2888,0.8598,0.9716,0.9994,0.0028,0.0036,0.9973
1.292,0.3353,0.5291,0.9961,0.0092,0.8399,0.0352,0.0004,0.9915
1.69,0.0119,0.4559,0.6100,0.9879,0.9969,0.0007,0.0023,0.9988
1.108,0.0070,0.3197,0.9977,0.9994,0.9993,0.0043,0.0118,0.9991
1.202,0.6061,0.4447,0.9994,0.0016,0.9675,0.0015,0.0053,0.0033
1.25,0.3535,0.9982,0.4426,0.9981,0.6802,0.0016,0.9880,0.9992
1.442,0.4564,0.1817,0.7128,0.9989,0.4017,0.0061,0.0002,0.9998
1.508,0.5590,0.8637,0.1233,0.0015,0.9954,0.0017,0.0019,0.9983
2.274,0.0778,0.9990,0.7047,0.9954,0.2027,0.0075,0.0023,0.9996
1.57,0.6515,0.1729,0.9915,0.0092,0.6730,0.7273,0.0034,0.9937
1.398,0.1675,0.9888,0.9985,0.9994,0.7692,0.0037,0.0050,0.9952
2.131,0.0655,0.9995,0.9989,0.9887,0.9896,0.0257,0.1536,0.9732
1.196,0.1599,0.4836,0.0527,0.9983,0.4721,0.0047,0.9929,0.9991
1.20,0.0102,0.9976,0.9982,0.9921,0.3290,0.7343,0.1096,0.9914
1.68,0.0101,0.6584,0.9884,0.9994,0.8210,0.9953,0.0447,0.9898
2.184,0.0707,0.9270,0.8236,0.9954,0.9160,0.0016,0.0009,0.9990
3.48,0.2426,0.0174,0.2606,0.9998,0.0310,0.1683,0.0050,0.9996
1.476,0.5875,0.0091,0.7533,0.0457,0.9945,0.9785,0.0011,1.0000
4.7,0.0368,0.9773,0.7156,0.9990,0.9981,0.0047,0.0164,0.9995
1.409,0.3154,0.6578,0.6256,0.9977,0.4953,0.0143,0.0005,0.9995
2.98,0.3706,0.3806,0.9960,0.9941,0.9609,0.0009,0.7759,0.9983
1.21,0.0123,0.9968,0.9924,0.9402,0.9920,0.9902,0.9724,0.9952
1.530,0.0626,0.3658,0.7673,0.7428,0.9987,0.0006,0.0024,0.9994
2.27,0.1981,0.0023,0.9981,0.9978,0.0089,0.0214,0.0064,0.9999
2.278,0.2586,0.0116,0.1921,0.7729,0.9996,0.0036,0.0030,0.9979
1.1,0.0007,0.9992,0.9989,0.9974,0.9960,0.9993,0.3481,0.9942
1.264,0.2749,0.3060,0.9914,0.9981,0.5837,0.0012,0.1318,0.9994
1.222,0.1447,0.7151,0.9998,0.9982,0.0017,0.2956,0.0099,0.9869
1.539,0.0114,1.0000,0.8036,0.9898,0.9968,0.0067,0.0026,0.9995
2.41,0.4821,0.9896,0.9999,0.9126,0.9951,0.0008,0.0027,0.9734
1.529,0.0754,0.3753,0.0066,0.9981,0.5983,0.0002,0.0058,0.9957
2.236,0.2787,0.9983,0.9993,0.9960,0.0740,0.2528,0.9147,0.9976
2.271,0.0784,0.9782,0.5690,0.9355,0.0390,0.0158,0.1343,0.9992
1.120,0.0560,0.6163,0.9974,0.9943,0.7214,0.9940,0.9891,0.3367
1.375,0.1483,0.1923,0.8214,0.9930,0.9990,0.0010,0.0012,0.9993
2.7,0.1231,0.9832,0.9990,0.0031,0.2657,0.9986,0.9956,0.9877
1.234,0.1108,0.5651,0.9936,0.9996,0.9977,0.9669,0.9809,0.9981
1.88,0.0025,0.9924,0.9990,0.0011,0.9986,0.0091,0.0182,0.9921
1.403,0.5841,0.9972,0.1534,0.5891,0.9948,0.9976,0.0002,1.0000
2.240,0.2605,0.0082,0.0616,0.3087,0.1373,0.0101,0.0075,0.9894
1.45,0.0189,0.9932,0.0042,0.9996,0.9985,0.9894,0.9965,0.9982
1.537,0.7327,0.9854,0.9188,0.6041,0.9846,0.0003,0.0111,0.9992
1.274,0.5359,0.8164,0.9921,0.9984,0.3903,0.9994,0.0005,0.9943
2.2,0.0475,0.3143,0.0084,0.9983,0.9909,0.8886,0.0899,0.9990
1.257,0.3706,0.4601,0.8387,0.8571,0.9967,0.0016,0.0045,0.9999
2.252,0.0771,0.9958,0.9894,0.0025,0.8267,0.0016,0.2280,0.9987
1.141,0.0044,0.9896,0.9968,0.0054,0.9935,0.9990,0.9985,0.9984
2.20,0.1474,0.0249,0.4566,0.5186,0.0125,0.1408,0.0572,0.9829
2.106,0.0724,0.9860,0.9962,0.7895,0.9971,0.9841,0.9975,0.9930
1.542,1.0000,0.1617,0.9840,0.1870,0.0817,0.5677,0.6503,0.1215
1.490,0.1430,0.1183,0.9971,0.9976,0.8640,0.0060,0.0035,0.9884
1.507,1.0000,0.2160,0.6695,0.2046,0.5959,0.3695,0.1755,0.0761
2.0,0.0777,0.7770,0.0142,0.9919,0.0139,0.9957,0.9764,0.6871
1.458,0.4229,0.6509,0.4966,0.9834,0.9641,0.0024,0.0002,0.9989
1.153,0.1451,0.5920,0.9967,0.6588,0.6051,0.0105,0.0012,0.9973
3.7,0.0501,0.9991,0.9935,0.9940,0.5458,0.9998,0.0161,0.9968
3.52,0.1423,0.3633,0.9859,0.9994,0.7274,0.1985,0.2931,0.9970
1.392,0.2766,0.7332,0.7932,0.9992,0.5108,0.0016,0.0020,0.9980
1.347,0.6769,0.0010,0.9946,0.9280,0.8320,0.0021,0.0017,0.9876
2.17,0.0506,0.9848,0.9976,0.9908,1.0000,0.7679,0.0025,0.9954
1.527,0.9989,0.2165,0.1720,0.8129,0.9379,0.6760,0.3101,0.5083
2.82,0.0175,0.9940,0.9992,0.9986,0.4752,0.0244,0.0059,0.9947
3.57,0.4038,0.9948,0.9956,0.9989,0.8957,0.9976,0.9987,0.4119
2.89,0.0558,0.5106,0.7291,0.9970,0.7147,0.0095,0.0918,0.9990
1.500,0.9118,0.2168,0.6484,0.1249,0.1212,0.0075,0.0089,0.9988
2.105,0.2254,0.9958,0.9915,0.9996,0.4478,0.9999,0.6224,0.9999
2.291,0.3087,0.3659,0.5813,0.9927,0.7951,0.0179,0.0029,0.9997
2.226,0.0737,0.9987,0.9998,0.1640,0.9986,0.0060,0.0132,0.9880
2.87,0.1346,0.9897,0.9987,0.9964,0.9993,0.0078,0.0053,0.9991
2.209,0.1392,0.4086,0.6057,0.9266,0.9976,0.1457,0.0031,0.9972
2.90,0.0565,0.9989,0.9936,0.9940,0.9976,0.9779,0.0073,0.9880
1.377,0.0439,0.6725,0.9961,0.0001,0.9979,0.0017,0.0029,0.9996
1.226,0.2268,0.9965,0.3072,0.8435,0.5738,0.0019,0.0057,0.9922
1.324,0.1371,0.5826,0.9965,0.9076,0.9946,0.0112,0.0020,0.9959
1.146,0.0228,0.9344,0.9986,0.9852,0.9967,0.0034,0.0006,0.9984
2.261,0.3677,0.9874,0.9945,0.1340,0.9970,0.9977,0.1026,0.9924
1.10,0.1541,0.3645,0.9989,0.7759,0.9967,0.9998,0.0021,0.9980
1.340,0.2477,0.7779,0.9976,0.2342,0.5566,0.9969,0.0012,0.9925
1.466,0.1861,0.6922,0.9985,0.6930,0.9970,0.0074,0.5548,0.9990
4.3,0.1102,0.5598,0.9995,0.9988,0.9960,0.9947,0.3070,0.9942
1.422,0.6851,0.1062,0.4590,0.1275,0.5012,0.0084,0.0026,1.0000
1.471,0.1351,0.9999,1.0000,0.9909,0.9906,0.0123,0.4578,0.9952
1.158,0.0267,0.9996,0.9715,0.9979,0.9981,0.0114,0.0030,0.9946
3.13,0.2505,0.5459,0.4076,0.9980,0.9929,0.7074,0.5370,0.9945
1.243,0.3876,0.4967,0.5935,0.9813,0.6697,0.0070,0.0077,0.9989
1.428,0.6529,0.8033,0.0014,0.8657,0.9921,0.9977,0.0030,0.9760
1.505,0.9684,0.4254,0.4568,0.4517,0.5830,0.1652,0.2026,0.8746
3.64,0.3432,0.8048,0.6545,0.9987,0.7583,0.9972,0.5309,0.9955
1.482,0.6418,0.0021,0.0839,0.9398,0.5496,0.0019,0.0043,0.9992
1.385,0.2211,0.5108,0.9513,0.6891,0.9981,0.0000,0.0106,0.9963
1.203,0.1213,0.5860,0.0038,0.9958,0.9992,0.0131,0.0063,0.9992
1.414,0.1767,0.9968,0.9936,0.9971,0.9984,0.0123,0.1265,0.9789
1.439,0.2992,0.9921,0.8837,0.5157,0.9908,0.0402,0.0064,0.9933
1.291,0.2611,0.5325,0.4864,0.1193,0.9987,0.9993,0.0001,0.9912
2.57,0.0940,0.8906,0.9979,0.9995,0.5244,0.3654,0.9997,0.9969
1.187,0.0030,0.9102,0.9979,0.2413,0.9970,0.9877,0.0002,0.9995
1.323,0.1533,0.4980,0.7080,0.9985,0.8347,0.9634,0.0002,0.9903
1.536,0.9808,0.3583,0.5598,0.0063,0.2295,0.8561,0.0007,0.9994
1.172,0.0745,0.2022,0.9945,0.9980,0.7864,0.0024,0.0024,0.9980
3.26,0.0513,0.8817,0.7662,0.9975,0.9989,0.5843,0.9995,0.9988
2.33,0.0517,0.9952,0.9985,0.9989,0.9967,0.0265,0.9983,0.9955
1.119,0.1973,0.6353,0.9986,0.0032,0.9946,0.0132,0.9923,0.9943
3.9,0.2481,0.6952,0.9960,0.7865,0.9961,0.5840,0.9948,0.9965
3.44,0.4373,0.7580,0.9977,0.8471,0.7800,0.9973,0.9948,1.0000
3.14,0.1352,0.7188,0.0011,0.9954,0.9995,0.9901,0.9559,0.9920
1.322,0.2686,0.6692,0.9967,0.9986,0.0044,0.7276,0.0057,0.9996
2.253,0.0830,0.9347,0.9996,0.9941,0.5624,0.0015,0.8271,0.9936
1.444,0.1410,0.9038,0.9983,0.9894,0.8329,0.0074,0.0075,0.9883
1.126,0.0496,0.9969,0.9976,0.9989,0.6612,0.0025,0.2768,0.9990
1.333,0.6319,0.1303,0.6109,0.9887,0.4412,0.0020,0.0015,0.9983
1.176,0.0354,0.9990,0.9993,0.8520,0.9910,0.9822,0.0070,0.9958
1.363,0.2597,0.3003,0.9532,0.9986,0.0879,0.0032,0.0000,0.9980
1.401,0.3888,0.5730,0.8838,0.9672,0.9973,0.0128,0.0045,0.9982
1.189,0.0292,0.9998,0.9965,0.5745,0.9978,0.9969,0.0037,0.9899
2.246,0.2709,0.7779,0.0021,0.9975,0.6031,0.0022,0.9959,0.9991
2.294,0.5644,0.1787,0.9957,0.9990,0.0046,0.0182,0.1614,0.9873
1.235,0.3589,0.7316,0.9949,1.0000,0.9918,0.0058,0.0666,0.9997
3.42,0.1151,0.9970,0.9867,0.9983,0.9986,0.9974,0.1491,0.9999
1.201,0.6860,0.7472,0.9980,0.9940,0.9962,0.9963,0.0045,0.9945
2.177,0.4220,0.8996,0.9049,0.0018,0.1231,0.0046,0.0006,0.9913
1.148,0.0031,0.9769,0.9977,0.9949,0.9974,0.0179,0.9960,0.9879
1.125,0.3731,0.3039,0.1924,0.9977,0.6321,0.0182,0.2643,0.9913
1.46,0.1268,0.0034,0.6594,0.0479,0.8563,0.0124,0.0049,0.9964
1.49,0.0518,0.7832,0.0001,0.9922,0.6435,0.0924,0.9978,0.9900
2.216,0.2317,0.9815,0.9517,0.9876,0.9896,0.0011,0.0029,0.9992
1.140,0.5045,0.9120,0.9934,0.0004,0.9971,0.9998,0.3941,0.9746
1.434,0.1707,0.9954,0.6300,0.6671,0.3699,0.0021,0.0051,0.9959
1.387,0.9310,0.0027,0.0328,0.0095,0.0071,0.0002,0.0016,0.9993
1.446,0.3010,0.5219,0.6727,0.8102,0.9989,0.0003,0.0032,0.9895
1.318,0.3622,0.5927,0.0136,0.7548,0.9100,0.0174,0.0108,0.9998
1.283,0.1827,0.9980,0.3552,0.9994,0.6396,0.0036,0.0062,0.9967
2.251,0.1744,0.4802,0.8987,0.9976,0.7874,0.0106,0.0866,0.9973
1.245,0.0044,0.9270,0.9966,0.9927,0.3559,0.0015,0.0549,0.9977
2.16,0.1197,0.7417,0.9802,0.4438,0.9967,0.9948,0.0084,0.9940
2.13,0.3512,0.9924,0.4331,0.0057,0.7091,0.9891,0.9987,0.9838
1.343,0.4367,0.4954,0.5428,0.9103,0.9983,0.9888,0.0001,0.9998
2.88,0.4135,0.3360,0.7739,0.9993,0.7313,0.0089,0.1368,0.9932
2.72,0.3214,0.0189,0.0062,0.9941,0.7535,0.6147,0.0044,0.9989
2.267,0.0795,0.9962,0.7988,0.8283,0.9955,0.0030,0.0013,0.9816
2.295,0.4788,0.1640,0.1042,0.4073,0.0011,0.0118,0.0043,0.9946
1.468,0.0175,0.3127,0.9985,0.7658,0.9979,0.0036,0.0012,0.9977
2.281,0.1644,0.4368,0.5613,0.9951,0.5574,0.0528,0.1638,0.9992
1.443,0.0650,0.2426,0.9388,0.9967,0.9997,0.0085,0.0087,0.9977
1.242,0.1427,0.6707,0.9996,0.9918,0.6994,0.0056,0.0004,0.9913
1.128,0.2051,0.9998,0.9863,0.9994,0.2840,0.0241,0.6614,0.9985
1.288,0.2727,0.5266,0.6914,0.9937,0.4570,0.0044,0.0702,0.9994
1.526,0.1690,0.1145,0.1235,0.9879,0.5538,0.0017,0.1923,0.9945
3.18,0.1520,0.9966,0.9887,0.9998,0.0056,0.0046,0.9936,0.7878
1.96,0.0291,0.4571,0.9982,0.0149,0.9970,0.0046,0.0096,0.9934
1.67,0.0084,0.8315,1.0000,0.1702,0.9995,0.9958,0.0647,0.9996
1.296,0.1798,0.3915,0.3972,0.9956,0.8607,0.0000,0.0005,0.9990
2.169,0.5027,0.9985,0.9900,0.4204,0.8424,0.7369,0.0014,0.9912
1.350,0.1384,0.7112,0.6666,0.1345,0.9924,0.9989,0.0034,0.9992
1.83,0.2220,0.9977,0.9997,0.9998,0.0964,0.0009,0.0255,0.9997
1.310,0.5806,0.9962,0.8648,0.9991,0.1620,0.0006,0.0998,0.9932
1.99,0.0305,0.9297,0.9913,0.6142,0.9991,0.0045,0.0515,0.9980
1.204,0.0324,0.9873,0.9993,0.9965,0.3354,0.9850,0.0037,0.9878
1.484,0.2222,0.6775,0.9945,0.9053,0.9974,0.2665,0.0011,0.9985
1.371,0.5771,0.9984,0.9973,0.8661,0.3505,0.0005,0.0097,0.9950
1.287,0.1602,0.9986,0.0095,0.9963,0.8282,0.0003,0.0049,0.9977
2.97,0.3572,0.9484,0.9889,0.9666,0.6769,0.1050,0.4345,0.9977
2.178,0.5731,0.9931,0.9979,0.9986,0.1889,0.2972,0.6134,0.9933
2.61,0.3932,0.9976,0.0254,0.9987,0.0076,0.9939,0.9983,0.9911
1.6,0.0576,0.3670,0.8372,0.2884,0.9996,0.9948,0.1001,0.9930
1.515,0.6379,0.0112,0.0136,0.0000,0.9953,0.0085,0.0029,0.9960
2.168,0.2292,0.4836,0.9991,0.9980,0.6153,0.0173,0.4904,0.9920
1.424,0.5023,0.2765,0.0025,0.9959,0.0004,0.0099,0.0040,0.9995
3.47,0.0382,0.9897,0.9996,0.9845,0.9982,0.9992,0.5993,0.9991
2.69,0.4302,0.9665,0.2290,0.0136,0.9958,0.0046,0.3256,0.9982
1.545,0.5089,0.5928,0.0079,0.9977,0.3800,0.0008,0.0013,0.9969
1.165,0.5800,0.5804,0.2967,0.9923,0.9986,0.9990,0.1978,0.9928
2.96,0.0585,0.9987,0.9986,0.6326,0.9998,0.9184,0.7317,0.9982
1.211,0.5599,0.9978,0.9957,0.1421,0.1686,0.9962,0.9879,0.9935
1.513,0.9999,0.1432,0.0895,0.5333,0.3064,0.7406,0.8599,0.1361
1.366,0.5936,0.7508,0.9917,0.9783,0.8070,0.9996,0.0068,0.9998
