gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
3.51,0.3311,0.9981,0.6717,0.9985,0.9986,0.0058,0.9972,0.9965
2.256,0.1848,0.6389,0.5631,0.4117,0.9985,0.0195,0.0023,0.9973
2.212,0.1971,0.4364,0.6958,0.9994,0.3195,0.0000,0.0106,0.9975
2.25,0.3054,0.5715,0.7441,0.9991,0.6351,0.9897,0.9906,0.9943
1.332,0.0746,0.9963,0.8575,0.9988,0.7893,0.0033,0.0028,0.9971
2.29,0.2984,0.6240,0.9816,0.9459,0.3141,0.1272,0.0160,0.9560
2.119,0.1754,0.3937,0.2272,0.9930,0.7591,0.3645,0.0042,0.9941
1.381,0.7034,0.2048,0.0003,0.9990,0.0024,0.9970,0.9987,0.9956
1.352,0.6839,0.5330,0.8184,0.9937,0.8935,0.0007,0.0036,0.9978
1.345,0.4729,0.8198,0.9984,0.0006,0.9986,0.9989,0.0013,0.9873
1.481,0.0616,0.0310,0.9250,0.9755,0.2953,0.0082,0.0618,0.9796
1.110,0.1075,0.6147,0.3820,1.0000,0.9997,0.9893,0.9689,0.9977
1.431,0.0960,0.5367,0.5328,0.9987,0.4581,0.0030,0.0087,0.9987
1.300,0.5361,0.9022,0.9199,0.9917,0.9887,0.9949,0.0017,0.9978
1.105,0.0884,0.2683,0.9966,0.9971,0.9463,0.0041,0.0384,0.9930
1.390,0.7942,0.3343,0.5172,0.5710,0.5134,0.0019,0.0045,0.9974
2.215,0.4711,0.7513,0.9892,0.0034,0.9533,0.9984,0.9984,0.9903
1.370,0.2176,0.5608,0.9778,0.6826,0.9979,0.0043,0.0106,0.9964
1.90,0.0252,0.9497,0.8463,0.4156,0.5254,0.3679,0.0444,0.3490
2.92,0.3121,0.4686,0.9983,0.9997,0.3266,0.0048,0.0008,0.9878
1.85,0.0171,0.9077,0.9844,0.9949,0.9970,0.0007,0.2315,0.9933
1.348,0.0557,0.6473,0.9982,0.9972,0.3292,0.0011,0.0092,0.9884
1.467,0.5495,0.9937,0.9983,0.9972,0.6316,0.0050,0.0011,0.9988
2.255,0.1249,0.3822,0.6596,0.9984,0.9166,0.1248,0.0194,0.9985
2.46,0.0549,0.9861,0.9957,0.0048,0.8812,0.9360,0.0071,0.9967
3.62,0.1256,0.7172,0.9972,0.9992,0.5763,0.4713,0.6944,0.9952
1.353,0.0836,0.0134,0.0053,0.3950,0.0955,0.0083,0.0010,0.9985
2.40,0.0550,0.4443,0.9962,0.2577,0.9890,0.9937,0.3163,0.9940
1.249,0.0698,0.6385,0.3248,0.9926,0.0011,0.0010,0.0034,0.9986
1.522,0.5179,0.4128,0.9954,0.9997,0.0767,0.0022,0.0028,0.9976
1.151,0.6209,0.9914,0.4864,0.6901,0.9983,0.2005,0.0019,0.9958
2.94,0.2448,0.4389,0.5088,0.9991,0.6767,0.0031,0.1331,0.9947
1.237,0.5189,0.9931,0.6104,0.9814,0.9213,0.0446,0.0045,0.9984
2.288,0.2289,0.5832,0.0094,0.9985,0.9842,0.0010,0.0071,0.9905
1.384,0.6612,0.9972,0.9998,0.1151,0.5534,0.0014,0.0006,0.9976
2.250,0.4993,0.2597,0.0002,0.1219,0.1540,0.6089,0.0019,0.9917
1.487,0.0417,0.9935,0.9339,0.9998,0.2902,0.0182,0.0043,0.9957
1.437,0.0230,0.1234,0.0693,0.9990,0.7181,0.0001,0.1200,0.9945
2.206,0.2587,0.8574,0.8426,0.9985,0.9983,0.0052,0.9408,0.9988
2.137,0.2794,0.0452,0.2253,0.8989,0.0055,0.7851,0.0356,0.9984
1.195,0.3659,0.4232,0.9878,0.9988,0.2464,0.3030,0.2104,0.9993
1.290,0.5158,0.5167,0.4624,0.9913,0.9878,0.1585,0.0005,0.9953
2.140,0.0852,0.5373,0.9975,0.0043,0.9976,0.9969,0.0026,0.9915
2.157,0.5221,0.8706,0.9857,0.0015,0.9911,0.7089,0.0028,0.2855
1.461,0.0345,0.9218,0.8870,0.9903,0.1055,0.0029,0.0003,0.9737
1.389,0.1499,0.4676,0.9976,0.9962,0.9934,0.0060,0.0035,0.9953
1.521,0.4999,0.9892,0.0003,0.9731,0.3002,0.0011,0.0069,0.9996
1.494,0.0558,0.2272,0.9169,0.9907,0.4851,0.0102,0.0050,0.9969
1.281,0.5261,0.8984,0.9939,0.9998,0.0046,0.9840,0.0142,0.9980
1.284,0.3274,0.9878,0.9676,0.9933,0.5543,0.0049,0.0058,0.9999
2.38,0.0553,0.0063,0.2061,0.9852,0.0026,0.0003,0.0000,0.9916
1.175,0.5793,0.9957,0.0031,0.4693,0.0009,0.0082,0.9952,0.9997
1.451,0.0246,0.9922,0.9970,0.9821,0.9999,0.0050,0.0023,0.9986
1.94,0.1761,0.3188,0.2495,0.9932,0.9918,0.0033,0.0494,0.9995
1.109,0.6995,0.3568,0.9952,0.0050,0.1394,0.9959,0.9996,0.9993
1.194,0.0256,0.9981,0.9952,0.9996,0.4424,0.1058,0.0017,0.9976
2.156,0.2910,0.7714,0.9995,0.9962,0.0084,0.0011,0.0142,0.9985
1.395,0.0512,0.6089,0.9989,0.9987,0.0019,0.0067,0.0183,0.9925
2.183,0.8588,0.5839,0.8836,0.1735,0.0506,0.0563,0.0719,0.7542
1.82,0.4228,0.2468,0.5669,0.5640,0.5010,0.0082,0.0087,0.9962
2.143,0.2280,0.9983,0.8637,0.9996,0.0013,0.0108,0.9047,0.9960
1.102,0.0342,0.9972,0.9940,0.9973,0.9967,0.0215,0.3841,0.9955
1.269,0.0319,0.9880,1.0000,0.9996,0.0042,0.9831,0.0039,0.9864
1.34,0.0558,0.9952,0.9969,0.9952,0.9211,0.9945,0.2833,0.9965
1.209,0.5261,0.9974,0.9965,0.1617,0.7346,0.0017,0.7789,0.9943
4.4,0.0809,0.9284,0.6610,0.9913,0.3781,0.9997,0.4978,0.9909
2.30,0.0871,0.8772,0.9981,0.9974,0.2437,0.3084,0.0059,0.9968
3.60,0.4372,0.9963,0.9977,0.9978,0.5477,0.0009,0.0055,0.9984
1.106,0.1230,0.0659,0.6443,0.9992,0.0484,0.0000,0.0057,0.9998
1.524,0.9952,0.1766,0.6472,0.0294,0.9853,0.9029,0.1055,0.6374
2.196,0.4506,0.4197,0.5402,0.9998,0.9049,0.0044,0.2489,0.9978
1.5,0.0056,0.9993,0.9955,0.9977,0.0028,0.9982,0.9974,0.9957
1.182,0.0345,0.4858,0.9993,0.9948,0.0050,0.0023,0.0063,0.9985
1.372,0.0464,0.5967,0.2843,0.2837,0.9939,0.0022,0.9045,0.9996
1.129,0.0032,0.9959,0.9999,0.9942,0.9997,0.9907,0.3649,0.9970
1.338,0.4618,0.9966,0.3255,0.9206,0.9994,0.0081,0.0118,0.9988
2.264,0.3527,0.0086,0.6545,0.9971,0.4601,0.0002,0.0174,0.9995
1.24,0.0024,0.9943,0.9966,0.9969,0.9869,0.9895,0.9780,0.9999
1.229,0.4019,0.9978,0.9956,0.3024,0.8583,0.0013,0.0006,0.9980
3.56,0.2707,0.9850,0.1658,0.9998,0.0856,0.0090,0.9991,0.9986
1.79,0.0261,0.9985,0.9851,0.9986,0.3368,0.0006,0.9998,0.9975
1.532,0.6577,0.0029,0.0060,0.0081,0.9967,0.0054,0.0023,0.9949
2.14,0.1551,0.9908,0.9952,0.9888,0.9911,0.0016,0.0017,0.9986
2.189,0.2487,0.3949,0.9749,0.9891,0.9882,0.0014,0.0060,0.9980
2.279,0.3257,0.9907,0.9929,0.4104,0.9941,0.9980,0.5585,0.9993
1.330,0.3297,0.0084,0.9961,0.6350,0.1883,0.0015,0.0079,0.9966
1.26,0.5398,0.9891,0.9987,0.0029,0.9917,0.9910,0.9918,0.9791
2.192,0.4746,0.7031,0.0022,0.9960,0.2954,0.9865,0.3831,0.9987
1.160,0.0893,0.9919,0.1637,0.9909,0.9942,0.0037,0.0051,0.9943
1.512,0.2211,0.2758,0.6497,0.9994,0.6191,0.0169,0.0116,0.9995
1.455,0.5025,0.9992,0.9991,0.0007,0.9992,0.0017,0.0110,0.9995
2.152,0.2738,0.7727,0.0042,0.6890,0.9356,0.9995,0.0042,0.9902
1.250,0.1232,0.2421,0.4574,0.9993,0.0039,0.0041,0.0069,0.9961
2.121,0.1121,0.7364,0.9905,0.9941,0.4494,0.4481,0.0019,0.9969
2.171,0.0730,0.9927,0.9996,0.9548,0.9988,0.0006,0.0006,0.9886
2.230,0.0695,0.0023,0.0071,0.9991,0.3229,0.0150,0.0055,0.9972
1.87,0.0145,0.9990,0.9999,0.9786,0.9976,0.0001,0.0258,0.9901
2.185,0.3888,0.3312,0.6842,0.7982,0.3550,0.0122,0.0002,0.9957
2.142,0.1421,0.7164,0.8024,0.5285,0.9986,0.9951,0.0086,0.9930
1.228,0.7113,0.4677,0.3143,0.0008,0.9993,0.0000,0.0008,0.9965
2.219,0.5056,0.2256,0.0018,0.9968,0.0007,0.0071,0.0220,0.9939
2.8,0.0065,0.9992,0.3533,0.9936,0.8651,0.8475,0.0584,0.9579
3.39,0.0605,0.7599,0.9968,0.9796,0.9956,0.0022,0.8322,0.9996
1.497,1.0000,0.4627,0.4286,0.3229,0.9406,0.5589,0.0608,0.6776
1.241,0.1447,0.7657,0.9015,0.0925,0.9987,0.0012,0.0000,0.9984
2.153,0.0772,0.9993,0.9993,0.0008,0.9991,0.0012,0.2089,0.9990
1.152,0.2112,0.2509,0.8937,0.9993,0.5953,0.3800,0.0083,0.9944
1.86,0.0152,0.9977,0.9881,0.8168,0.9990,0.0029,0.0029,0.9977
1.493,0.8083,0.0009,0.0039,0.4134,0.0257,0.0009,0.0002,0.9971
2.125,0.3271,0.6817,0.7439,0.9639,0.9971,0.9930,0.0093,0.9957
2.224,0.1840,0.9951,0.0656,0.0479,0.9993,0.0048,0.7607,0.9997
1.122,0.0119,0.9928,0.0050,0.9979,0.9957,0.0072,0.1445,0.9967
1.405,0.3589,0.6606,0.5680,0.7330,0.9966,0.1196,0.0101,0.9943
1.543,0.5252,0.2739,0.8578,0.9642,0.9907,0.0057,0.0028,0.9958
1.292,0.3339,0.5243,0.9991,0.0089,0.8144,0.0008,0.0087,0.9977
1.69,0.0122,0.4545,0.6162,0.9934,0.9995,0.0132,0.0127,0.9991
1.108,0.0072,0.3231,0.9934,0.9934,0.9997,0.0015,0.0057,0.9861
1.202,0.7912,0.9540,0.9922,0.0035,0.9997,0.0159,0.2807,0.0043
1.25,0.3514,0.9987,0.4285,0.9945,0.6778,0.0134,0.9993,0.9970
1.442,0.4558,0.1693,0.6867,0.9874,0.3879,0.0041,0.0023,0.9946
1.508,0.5614,0.8838,0.1187,0.0027,0.9977,0.0004,0.0011,0.9898
2.274,0.0789,0.9970,0.6563,0.9965,0.2320,0.0056,0.0170,0.9997
1.57,0.6519,0.1795,0.9909,0.0048,0.6742,0.6243,0.0160,0.9950
1.398,0.1676,0.9818,0.9983,0.9990,0.7839,0.0005,0.0005,0.9958
2.131,0.0655,0.9950,0.9964,0.9999,0.9974,0.0462,0.1867,0.9980
1.196,0.1610,0.4991,0.0544,0.9959,0.4660,0.0063,0.9986,0.9980
1.20,0.0103,0.9959,0.9917,0.9981,0.3368,0.6885,0.1090,0.9907
1.68,0.0098,0.6403,0.9986,0.9957,0.8076,0.9912,0.0527,0.9983
2.184,0.0741,0.9814,0.7217,0.9937,0.9994,0.0037,0.0051,0.9918
3.48,0.2416,0.0123,0.2555,0.9995,0.0080,0.1666,0.0062,0.9964
1.476,0.5909,0.0035,0.7681,0.0544,1.0000,0.9690,0.0031,0.9985
4.7,0.0368,0.9963,0.7009,0.9866,0.9993,0.0049,0.0037,0.9966
1.409,0.3154,0.6598,0.6186,0.9975,0.5062,0.0033,0.0065,0.9992
2.98,0.3718,0.3779,0.9988,0.9887,0.9668,0.0001,0.7557,0.9937
1.21,0.0124,0.9892,0.9974,0.9561,0.9976,0.9994,0.9533,0.9883
1.530,0.0628,0.3510,0.7638,0.7550,0.9984,0.0004,0.0039,0.9985
2.27,0.1959,0.0033,0.9957,0.9921,0.0045,0.0055,0.0046,0.9944
2.278,0.2577,0.0042,0.1961,0.7703,0.9996,0.0126,0.0023,0.9991
1.1,0.0008,0.9910,0.9988,0.9995,0.9955,0.9908,0.3489,0.9819
1.264,0.2733,0.3130,0.9998,0.9997,0.5751,0.0013,0.1038,0.9998
1.222,0.1433,0.7180,0.9957,0.9998,0.0086,0.0373,0.0034,0.9981
1.539,0.0115,0.9978,0.8056,0.9899,0.9948,0.0028,0.0040,0.9983
2.41,0.4817,0.9935,0.9999,0.8913,0.9994,0.0075,0.0003,0.9961
1.529,0.0745,0.3812,0.0019,0.9964,0.5936,0.0100,0.0006,0.9988
2.236,0.2791,0.9900,0.9989,0.9971,0.0896,0.2214,0.9399,0.9988
2.271,0.4028,0.9998,0.9927,0.9987,0.0148,0.0007,0.0068,0.9974
1.120,0.0559,0.6364,0.9993,0.9992,0.6943,0.9837,0.9982,0.0020
1.375,0.1491,0.2073,0.8343,0.9952,0.9973,0.0006,0.0036,0.9983
2.7,0.1240,0.9948,0.9888,0.0019,0.2642,0.9961,0.9995,0.9956
1.234,0.1128,0.5594,0.9999,0.9990,0.9980,0.9762,0.9608,0.9998
1.88,0.0025,0.9995,0.9980,0.0079,0.9995,0.0113,0.0179,0.9997
1.403,0.5837,0.9927,0.1406,0.5871,0.9975,0.9959,0.0027,0.9986
2.240,0.2490,0.0061,0.0349,0.3004,0.1089,0.0010,0.0115,0.9995
1.45,0.0193,0.9880,0.0065,0.9989,0.9926,0.9981,0.9982,0.9970
1.537,0.7308,0.9942,0.8687,0.6801,0.9983,0.0025,0.0075,0.9995
1.274,0.4526,0.3354,0.1454,0.9941,0.8038,0.0023,0.0018,0.9899
2.2,0.0474,0.3165,0.0032,0.9982,0.9950,0.8521,0.0933,0.9972
1.257,0.3699,0.4562,0.8494,0.8699,0.9999,0.0025,0.0056,0.9986
2.252,0.0766,0.9996,0.9997,0.0042,0.8618,0.0011,0.2839,0.9968
1.141,0.0045,0.9980,0.9957,0.0006,0.9986,0.9850,0.9907,0.9943
2.20,0.1626,0.2988,0.8941,0.8464,0.0849,0.1343,0.0071,0.9943
2.106,0.0724,0.9899,0.9927,0.7710,0.9998,0.9605,0.9971,0.9992
1.542,1.0000,0.5417,0.0513,0.8293,0.1159,0.2386,0.7888,0.6314
1.490,0.1410,0.1019,0.9963,0.9901,0.8719,0.0041,0.0028,0.9976
1.507,1.0000,0.0350,0.1135,0.1735,0.0960,0.3384,0.5087,0.9550
2.0,0.0799,0.7879,0.0065,0.9988,0.0150,0.9775,0.9971,0.7793
1.458,0.4232,0.6690,0.4725,1.0000,0.9519,0.0025,0.0013,0.9964
1.153,0.1445,0.5882,0.9991,0.6670,0.6056,0.0070,0.0009,0.9947
3.7,0.0504,0.9995,0.9969,0.9985,0.5465,0.9948,0.0018,0.9996
3.52,0.1418,0.2888,0.9833,0.9989,0.7365,0.1387,0.3800,0.9999
1.392,0.2796,0.7259,0.7939,0.9960,0.4964,0.0013,0.0072,0.9955
1.347,0.6758,0.0030,0.9996,0.7788,0.7338,0.0012,0.0052,0.9975
2.17,0.0505,0.9915,0.9999,0.9981,0.9995,0.7646,0.0083,0.9865
1.527,0.9989,0.0350,0.3788,0.6448,0.7962,0.7786,0.1647,0.2914
2.82,0.0179,0.9912,0.9924,0.9963,0.4700,0.0487,0.0024,0.9975
3.57,0.2670,0.8618,0.6664,0.6113,0.0056,0.0090,0.0118,0.9948
2.89,0.0575,0.4913,0.8043,0.9902,0.6776,0.0046,0.1207,0.9963
1.500,0.9068,0.1832,0.6292,0.0792,0.1081,0.0030,0.0009,0.9970
2.105,0.2264,0.9937,0.9862,0.9902,0.4309,0.9933,0.6549,0.9990
2.291,0.3049,0.3601,0.5780,0.9970,0.7947,0.0012,0.0078,0.9994
2.226,0.0737,0.9991,0.9951,0.1692,0.9972,0.0066,0.0012,0.9960
2.87,0.1342,0.9932,0.9989,0.9967,0.9982,0.0044,0.0021,0.9985
2.209,0.1390,0.4004,0.6003,0.9159,0.9988,0.1338,0.0031,0.9977
2.90,0.0565,0.9947,0.9962,0.9962,0.9998,0.9891,0.0057,0.9982
1.377,0.0443,0.6942,0.9724,0.0059,0.9993,0.0040,0.0034,0.9975
1.226,0.2374,0.9992,0.6357,0.7914,0.4184,0.0001,0.0061,0.9999
1.324,0.1344,0.5982,0.9991,0.9034,0.9997,0.0018,0.0042,1.0000
1.146,0.0231,0.9323,0.9926,0.9784,0.9967,0.0056,0.0056,0.9983
2.261,0.1820,0.2934,0.0047,0.9657,0.7617,0.0079,0.0004,0.9947
1.10,0.1548,0.3803,0.9972,0.7875,0.9980,0.9979,0.0007,0.9906
1.340,0.2470,0.7629,0.9999,0.1686,0.5033,0.9999,0.0086,0.9938
1.466,0.1855,0.6808,0.9924,0.6802,0.9993,0.0063,0.5458,0.9985
4.3,0.1103,0.5499,0.9910,0.9998,0.9937,0.9920,0.3321,0.9995
1.422,0.6892,0.1050,0.4517,0.1121,0.4981,0.0084,0.0074,0.9979
1.471,0.1334,0.9935,0.9992,0.9984,0.9962,0.0040,0.4790,0.9970
1.158,0.0273,0.9990,0.9263,0.9956,0.9989,0.0073,0.0832,0.9958
3.13,0.2571,0.5389,0.4398,0.9860,0.9974,0.8843,0.5341,0.9944
1.243,0.3878,0.4980,0.5848,0.9611,0.6506,0.0025,0.0005,0.9976
1.428,0.6516,0.8025,0.0012,0.9024,0.9987,0.9995,0.0032,0.9969
1.505,0.9684,0.4042,0.0840,0.4085,0.5755,0.0198,0.3254,0.9008
3.64,0.3436,0.8041,0.6644,0.9942,0.7477,0.9891,0.5274,0.9998
1.482,0.6428,0.0024,0.0968,0.9415,0.5538,0.0075,0.0064,0.9965
1.385,0.2214,0.5173,0.9636,0.6754,0.9951,0.0024,0.0010,0.9906
1.203,0.1236,0.5903,0.0003,0.9866,0.9952,0.0069,0.0040,0.9937
1.414,0.1764,0.9969,0.9944,0.9895,0.9969,0.0050,0.1388,0.9990
1.439,0.2962,0.9945,0.8832,0.5364,0.9953,0.0140,0.0018,0.9982
1.291,0.2599,0.5385,0.4860,0.1171,0.9980,0.9995,0.0017,0.9999
2.57,0.0949,0.8658,0.9982,0.9937,0.5060,0.3482,0.9922,0.9798
1.187,0.0031,0.8985,0.9985,0.2559,0.9979,0.9978,0.0137,0.9950
1.323,0.1596,0.4900,0.7093,0.9947,0.8401,0.8217,0.0083,0.9832
1.536,0.9809,0.2939,0.4892,0.0032,0.2410,0.9590,0.0177,0.9845
1.172,0.0756,0.1943,0.9915,0.9945,0.7896,0.0005,0.0023,0.9941
3.26,0.0515,0.8860,0.7738,0.9968,0.9972,0.5971,0.9981,0.9983
2.33,0.0516,1.0000,0.9974,0.9979,0.9995,0.0090,0.9912,0.9978
1.119,0.1973,0.6509,0.9977,0.0039,0.9994,0.0004,0.9879,0.9980
3.9,0.2477,0.6867,0.9915,0.7859,0.9972,0.5538,0.9990,0.9917
3.44,0.4376,0.7447,0.9960,0.8246,0.7754,0.9991,0.9955,0.9889
3.14,0.1353,0.6982,0.0031,0.9971,0.9999,0.9888,0.9353,0.9989
1.322,0.2683,0.6721,0.9949,0.9946,0.0002,0.7120,0.0050,0.9984
2.253,0.0829,0.9464,0.9954,0.9960,0.5618,0.0026,0.8270,0.9967
1.444,0.1395,0.9123,0.9972,0.9914,0.8749,0.0008,0.0025,0.9972
1.126,0.0509,0.9990,0.9891,0.9924,0.6627,0.0028,0.2774,0.9972
1.333,0.6323,0.1260,0.5724,0.9972,0.4335,0.0008,0.0089,0.9986
1.176,0.0366,0.9933,0.9929,0.8476,0.9866,0.9974,0.0099,0.9986
1.363,0.2593,0.2912,0.9138,0.9967,0.1047,0.0004,0.0050,1.0000
1.401,0.3861,0.5589,0.8958,0.9665,0.9978,0.0015,0.0043,0.9989
1.189,0.0291,0.9994,0.9986,0.5680,0.9855,0.9994,0.0026,0.9985
2.246,0.2703,0.7758,0.0003,0.9997,0.6138,0.0011,0.9964,0.9972
2.294,0.5630,0.1819,0.9898,0.9991,0.0027,0.0047,0.1736,0.9992
1.235,0.3592,0.7297,0.9992,0.9956,0.9917,0.0054,0.0624,0.9989
3.42,0.1151,0.9991,0.9943,0.9984,0.9959,0.9970,0.1484,0.9985
1.201,0.6866,0.7601,0.9982,0.9982,0.9973,0.9985,0.0061,0.9995
2.177,0.4204,0.9680,0.9167,0.0191,0.1504,0.0001,0.0023,0.9949
1.148,0.0032,0.9888,0.9983,0.9968,0.9913,0.0008,0.9906,0.9902
1.125,0.3706,0.3077,0.1828,0.9986,0.6318,0.0022,0.2774,0.9975
1.46,0.1230,0.0021,0.6586,0.0159,0.8409,0.0034,0.0097,0.9994
1.49,0.0509,0.7617,0.0041,0.9951,0.6572,0.0124,0.9981,0.9980
2.216,0.2310,0.9997,0.9536,0.9917,0.9970,0.0011,0.0106,0.9983
1.140,0.5056,0.8481,0.9983,0.0008,0.9857,0.9986,0.5344,0.9902
1.434,0.1696,0.9997,0.6145,0.6330,0.3459,0.0029,0.0058,0.9987
1.387,0.9350,0.0046,0.0352,0.0467,0.0185,0.0038,0.0032,0.9944
1.446,0.2981,0.5362,0.6655,0.8384,0.9965,0.0007,0.0006,0.9958
1.318,0.3613,0.5764,0.0088,0.7791,0.9155,0.0037,0.0017,0.9950
1.283,0.1825,0.9999,0.3736,0.9974,0.6270,0.0008,0.0013,0.9942
2.251,0.1745,0.4882,0.9021,0.9984,0.7937,0.0068,0.0936,0.9935
1.245,0.0044,0.9207,0.9977,0.9969,0.3436,0.0027,0.0646,0.9954
2.16,0.1183,0.7554,0.9978,0.4466,0.9990,0.9926,0.0002,0.9997
2.13,0.3512,0.9976,0.3650,0.0039,0.7029,0.9988,0.9937,0.9829
1.343,0.4458,0.4855,0.5635,0.8918,0.9973,0.9992,0.0006,0.9980
2.88,0.4125,0.3255,0.7726,0.9978,0.7428,0.0026,0.1387,0.9976
2.72,0.3324,0.1238,0.0036,0.9890,0.7452,0.2531,0.0015,0.9879
2.267,0.0792,0.9943,0.7929,0.8270,0.9971,0.0076,0.0185,0.9985
2.295,0.5587,0.4539,0.9988,0.9094,0.9994,0.8107,0.7697,0.9935
1.468,0.0174,0.3018,0.9979,0.7633,1.0000,0.0041,0.0011,0.9982
2.281,0.1654,0.4484,0.5747,0.9960,0.5448,0.0177,0.1675,0.9942
1.443,0.0670,0.2313,0.9192,0.9784,0.9810,0.0087,0.0031,0.9967
1.242,0.1412,0.6434,0.9983,0.9956,0.6747,0.0110,0.0060,0.9989
1.128,0.2037,0.9948,0.9949,0.9986,0.2898,0.0024,0.6362,0.9928
1.288,0.2731,0.5370,0.6798,0.9881,0.4750,0.0004,0.0422,0.9991
1.526,0.0394,0.0076,0.0517,0.9994,0.3268,0.0003,0.0013,0.9975
3.18,0.1516,0.9976,0.9992,0.9785,0.0003,0.0267,0.9996,0.8553
1.96,0.0294,0.4575,0.9779,0.0204,0.9971,0.0075,0.0032,0.9997
1.67,0.0085,0.8229,0.9980,0.1794,0.9983,0.9949,0.0586,0.9930
1.296,0.1821,0.3810,0.3609,0.9962,0.8576,0.0008,0.0042,0.9955
2.169,0.5025,0.9944,0.9939,0.4448,0.8514,0.8467,0.0043,0.9955
1.350,0.1388,0.7045,0.6511,0.1217,0.9856,0.9899,0.0014,0.9997
1.83,0.2238,0.9995,0.9975,0.9867,0.0856,0.0023,0.0248,0.9994
1.310,0.5801,0.9984,0.8851,0.9958,0.1622,0.0014,0.0824,0.9973
1.99,0.0306,0.8666,0.9897,0.5749,0.9969,0.0019,0.0528,0.9980
1.204,0.0322,0.9982,0.9999,0.9999,0.3424,0.9997,0.0064,0.9993
1.484,0.2213,0.6968,0.9978,0.9136,0.9993,0.2593,0.0016,0.9998
1.371,0.5783,0.9941,0.9981,0.8543,0.3767,0.0232,0.0186,0.9999
1.287,0.1618,1.0000,0.0086,0.9945,0.8164,0.0030,0.0082,0.9895
2.97,0.3596,0.9790,0.9990,0.9147,0.6607,0.0811,0.4030,0.9967
2.178,0.5735,0.9985,0.9996,0.9942,0.1675,0.2577,0.6246,0.9935
2.61,0.3953,0.9960,0.0003,0.9962,0.0108,0.9924,0.9830,0.9861
1.6,0.0602,0.3684,0.8282,0.2954,0.9923,0.9972,0.0935,0.9990
1.515,0.6423,0.0005,0.0106,0.0204,0.9953,0.0056,0.0028,0.9986
2.168,0.2292,0.4901,0.9959,0.9936,0.6145,0.0027,0.4836,0.9963
1.424,0.5023,0.2732,0.0024,0.9997,0.0008,0.0022,0.0031,0.9924
3.47,0.0382,0.9994,0.9995,0.9878,0.9982,0.9944,0.5985,0.9977
2.69,0.4303,0.9592,0.2554,0.0026,0.9995,0.0055,0.3188,0.9895
1.545,0.5070,0.3798,0.0009,0.9948,0.4196,0.0020,0.0061,0.9966
1.165,0.5814,0.5531,0.3247,0.9928,0.9980,0.9905,0.2273,0.9894
2.96,0.0598,0.9928,0.9871,0.6018,0.9988,0.8585,0.6905,0.9994
1.211,0.5593,0.9958,0.9994,0.1439,0.1568,0.9997,0.9961,0.9994
1.513,0.9999,0.2830,0.3163,0.5477,0.2371,0.6216,0.6974,0.9878
1.366,0.5991,0.7514,0.9710,0.9968,0.8203,0.9960,0.0016,0.9895
