gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
3.51,0.3355,0.9891,0.6664,0.9959,0.9745,0.0109,0.9993,0.9924
2.256,0.1850,0.6149,0.6293,0.4670,0.9950,0.0377,0.0008,0.9946
2.212,0.1983,0.4366,0.6926,0.9949,0.2871,0.0083,0.0043,0.9995
2.25,0.3001,0.5614,0.7543,0.9974,0.6398,0.9949,0.9982,0.9966
1.332,0.0748,0.9977,0.8794,0.9982,0.7831,0.0049,0.0017,0.9961
2.29,0.2837,0.5501,0.9984,0.9771,0.4007,0.0586,0.0232,0.9404
2.119,0.1721,0.3900,0.2310,0.9977,0.7731,0.3634,0.0038,0.9983
1.381,0.7059,0.2237,0.0074,0.9938,0.0058,0.9846,0.9992,0.9902
1.352,0.6836,0.5304,0.8177,0.9959,0.8958,0.0044,0.0036,0.9982
1.345,0.4705,0.9822,0.9884,0.0052,0.9908,0.9991,0.0048,0.9994
1.481,0.0616,0.0369,0.6662,0.9979,0.9491,0.0246,0.0249,0.9858
1.110,0.1087,0.6243,0.3782,0.9870,0.9960,0.9998,0.9741,0.9986
1.431,0.0962,0.5417,0.5210,0.9999,0.4721,0.0019,0.0003,0.9951
1.300,0.5312,0.8721,0.9165,0.9932,0.9952,0.9905,0.0015,0.9939
1.105,0.0884,0.2849,0.9940,0.9959,0.9378,0.0048,0.0424,0.9954
1.390,0.7926,0.3177,0.5200,0.5385,0.4876,0.0003,0.0027,0.9989
2.215,0.4710,0.7556,0.9990,0.0050,0.9573,0.9918,0.9949,0.9957
1.370,0.2167,0.5524,0.9780,0.6786,0.9914,0.0003,0.0002,0.9976
1.90,0.0252,0.8063,0.1531,0.9616,0.1779,0.8807,0.1214,0.9275
2.92,0.3109,0.4809,0.9925,0.9934,0.3213,0.0057,0.0045,0.9998
1.85,0.0167,0.9585,0.9941,0.9919,0.9926,0.0078,0.2221,0.9974
1.348,0.0561,0.6463,0.9942,0.9966,0.3309,0.0022,0.0023,0.9870
1.467,0.5477,0.9254,0.9981,0.9926,0.6035,0.0020,0.0097,0.9994
2.255,0.1229,0.4196,0.6206,0.9988,0.8732,0.1189,0.0087,0.9989
2.46,0.0541,0.9976,0.9840,0.0014,0.9218,0.7472,0.0025,0.9932
3.62,0.1250,0.7106,0.9982,0.9979,0.5602,0.4690,0.6918,0.9986
1.353,0.0831,0.0011,0.0007,0.3432,0.0644,0.0003,0.0033,0.9977
2.40,0.0534,0.4579,0.9963,0.2715,0.9999,0.9989,0.2875,0.9985
1.249,0.0704,0.6439,0.3068,0.9953,0.0013,0.0037,0.0001,0.9959
1.522,0.5210,0.4318,0.9999,0.9999,0.0811,0.0172,0.0025,0.9989
1.151,0.6223,0.9957,0.4582,0.7204,0.9953,0.2041,0.0035,0.9949
2.94,0.2438,0.4356,0.5255,0.9999,0.6538,0.0000,0.0711,0.9953
1.237,0.5200,0.9994,0.6206,0.9342,0.9020,0.0495,0.0033,0.9991
2.288,0.2255,0.5757,0.0021,0.9964,0.9721,0.0008,0.0049,0.9984
1.384,0.6669,0.9941,0.9740,0.0777,0.5690,0.0041,0.0028,0.9840
2.250,0.4981,0.1936,0.0026,0.0089,0.0976,0.5061,0.0088,0.9869
1.487,0.0419,0.9994,0.9350,0.9956,0.3030,0.0014,0.0032,0.9964
1.437,0.0199,0.1466,0.5470,0.9445,0.7599,0.0037,0.0110,0.9760
2.206,0.2595,0.8479,0.8192,0.9930,0.9935,0.0055,0.9511,0.9998
2.137,0.2980,0.1603,0.8721,0.9626,0.1748,0.0081,0.4689,0.9986
1.195,0.3685,0.4141,0.9871,0.9929,0.2326,0.3307,0.2368,0.9958
1.290,0.5117,0.5232,0.4596,0.9935,0.9996,0.1507,0.0000,0.9991
2.140,0.0846,0.5277,0.9998,0.0091,0.9948,0.9984,0.0058,0.9998
2.157,0.5213,0.9026,0.9840,0.0126,0.9968,0.8564,0.0016,0.2446
1.461,0.0360,0.8840,0.8740,0.9980,0.0952,0.2840,0.0787,0.9783
1.389,0.1494,0.4785,0.9976,0.9935,0.9992,0.0054,0.0025,0.9896
1.521,0.4998,0.9947,0.0051,0.9994,0.2976,0.0110,0.0017,0.9973
1.494,0.0547,0.2249,0.9173,0.9901,0.4924,0.0042,0.0103,0.9996
1.281,0.5260,0.8956,0.9994,0.9967,0.0055,0.9797,0.0037,0.9971
1.284,0.3290,0.9970,0.9800,0.9893,0.5305,0.0003,0.0054,0.9944
2.38,0.0538,0.0025,0.1823,0.9936,0.0016,0.0007,0.0011,0.9946
1.175,0.5825,0.9905,0.0017,0.4736,0.0054,0.0024,0.9914,0.9959
1.451,0.0247,0.9886,0.9984,0.9972,0.9985,0.0004,0.0046,0.9995
1.94,0.1755,0.3136,0.2390,0.9992,0.9884,0.0061,0.0705,0.9994
1.109,0.6994,0.3492,0.9850,0.0229,0.1283,0.9994,0.9993,0.9998
1.194,0.0255,0.9977,0.9981,0.9978,0.4202,0.2173,0.0072,0.9960
2.156,0.2921,0.7610,0.9979,0.9916,0.0085,0.0121,0.0010,0.9977
1.395,0.0500,0.5806,0.9954,0.9973,0.0031,0.0012,0.0035,0.9983
2.183,0.8588,0.7083,0.8011,0.3343,0.0880,0.9402,0.0932,0.9278
1.82,0.4248,0.2498,0.6075,0.5683,0.5011,0.0035,0.0002,0.9852
2.143,0.2280,0.9965,0.8614,0.9923,0.0113,0.0047,0.9173,0.9992
1.102,0.0339,0.9998,0.9987,0.9934,0.9938,0.0100,0.3828,0.9974
1.269,0.0326,0.9963,0.9905,0.9952,0.0101,0.9908,0.0068,0.9944
1.34,0.0555,1.0000,0.9937,0.9984,0.9272,0.9787,0.2794,0.9918
1.209,0.5251,0.9992,0.9977,0.1685,0.7274,0.0035,0.7793,0.9990
4.4,0.0811,0.9352,0.6673,0.9907,0.3952,0.9845,0.4056,0.9960
2.30,0.0876,0.8324,0.9991,0.9955,0.2824,0.2920,0.0181,0.9927
3.60,0.4376,0.9918,0.9984,0.9957,0.5601,0.0023,0.0058,0.9892
1.106,0.1257,0.0713,0.6379,0.9966,0.0556,0.0089,0.0033,0.9956
1.524,0.9952,0.2828,0.7641,0.5214,0.9037,0.9978,0.4981,0.5157
2.196,0.4501,0.4177,0.5498,0.9984,0.9040,0.0014,0.2393,0.9995
1.5,0.0055,0.9989,0.9983,0.9889,0.0014,0.9948,0.9972,0.9908
1.182,0.0343,0.5032,0.9993,0.9975,0.0085,0.0047,0.0008,0.9981
1.372,0.0461,0.5965,0.3418,0.2229,0.9995,0.0073,0.8476,0.9959
1.129,0.0031,0.9914,0.9970,0.9969,0.9979,0.9857,0.4019,0.9924
1.338,0.4580,0.9943,0.3172,0.9329,0.9995,0.0053,0.0003,0.9948
2.264,0.4793,0.0021,0.5593,0.8662,0.5913,0.0000,0.0029,0.9964
1.24,0.0023,0.9871,0.9995,0.9938,0.9989,0.9957,0.9860,0.9952
1.229,0.4027,0.9985,0.9960,0.3143,0.8345,0.0095,0.0009,0.9959
3.56,0.2710,0.9956,0.1821,0.9928,0.1035,0.0051,0.9953,0.9977
1.79,0.0256,1.0000,0.9999,0.9995,0.3195,0.0275,0.9954,0.9980
1.532,0.6589,0.0060,0.0048,0.0026,0.9796,0.0032,0.0000,0.9976
2.14,0.1546,0.9968,0.9989,0.9830,0.9885,0.0030,0.0021,0.9816
2.189,0.2478,0.4073,0.9629,0.9888,0.9979,0.0082,0.0028,0.9961
2.279,0.3255,0.9908,0.9992,0.4124,0.9998,0.9954,0.5493,0.9998
1.330,0.3324,0.0020,0.9925,0.6053,0.1889,0.0113,0.0100,0.9996
1.26,0.5393,0.9983,0.9998,0.0007,0.9992,0.9883,0.9948,0.9974
2.192,0.4740,0.6883,0.0105,0.9995,0.3250,0.9962,0.3833,0.9961
1.160,0.0875,0.9940,0.1675,0.9978,0.9942,0.0037,0.0023,0.9963
1.512,0.2184,0.2848,0.6608,0.9994,0.5982,0.0017,0.0074,0.9965
1.455,0.5025,0.9990,0.9987,0.0014,0.9984,0.0055,0.0001,0.9956
2.152,0.2757,0.7231,0.0109,0.6890,0.8999,0.9957,0.0025,0.9978
1.250,0.1262,0.2444,0.4440,0.9934,0.0050,0.0127,0.0088,0.9971
2.121,0.1100,0.7321,1.0000,0.9997,0.4617,0.4617,0.0028,0.9988
2.171,0.0730,0.9923,0.9992,0.9606,0.9990,0.0020,0.0005,0.9936
2.230,0.0717,0.0010,0.0087,0.9989,0.3442,0.0031,0.0234,0.9941
1.87,0.0144,0.9948,0.9974,0.9633,0.9962,0.0059,0.0329,0.9988
2.185,0.3895,0.3493,0.7721,0.8309,0.4242,0.0046,0.0012,0.9980
2.142,0.1376,0.7352,0.8104,0.5619,0.9993,0.9941,0.0002,0.9946
1.228,0.7114,0.4699,0.3037,0.0002,0.9990,0.0004,0.0029,0.9938
2.219,0.5056,0.2257,0.0026,0.9966,0.0041,0.0110,0.0115,0.9998
2.8,0.0049,0.8945,0.1892,0.9978,0.8769,0.4448,0.3830,0.9778
3.39,0.0606,0.7534,0.9960,0.9993,0.9944,0.0025,0.8421,0.9982
1.497,1.0000,0.2258,0.2256,0.1199,0.5745,0.4930,0.2278,0.8091
1.241,0.1542,0.7862,0.8838,0.0830,0.9967,0.0029,0.0179,0.9965
2.153,0.0772,0.9941,0.9938,0.0004,0.9950,0.0168,0.2082,0.9994
1.152,0.2086,0.2431,0.9316,0.9997,0.5643,0.5018,0.0020,0.9998
1.86,0.0159,0.9851,0.9806,0.8396,0.9945,0.0245,0.0753,0.9942
1.493,0.8081,0.0043,0.0050,0.3943,0.0185,0.0095,0.0001,0.9980
2.125,0.3406,0.6419,0.7198,0.8837,0.9454,0.9862,0.0017,0.9993
2.224,0.1841,0.9959,0.0732,0.0694,1.0000,0.0184,0.7546,0.9986
1.122,0.0120,0.9935,0.0053,0.9907,0.9973,0.0058,0.1176,0.9948
1.405,0.3587,0.6351,0.5679,0.7542,0.9926,0.2652,0.0000,0.9964
1.543,0.5251,0.2928,0.8546,0.9738,0.9979,0.0003,0.0077,0.9979
1.292,0.3360,0.5147,0.9952,0.0104,0.8129,0.0019,0.0131,0.9959
1.69,0.0120,0.4540,0.6094,0.9966,0.9942,0.0012,0.0039,0.9996
1.108,0.0068,0.3266,0.9928,0.9999,0.9997,0.0036,0.0010,0.9975
1.202,0.6102,0.4505,0.9897,0.0062,0.9778,0.0169,0.0038,0.0094
1.25,0.3527,0.9977,0.4394,0.9992,0.6873,0.0084,0.9913,0.9879
1.442,0.4583,0.1767,0.7098,0.9966,0.3936,0.0150,0.0005,0.9977
1.508,0.5644,0.8935,0.1269,0.0087,0.9998,0.0001,0.0168,0.9997
2.274,0.0788,0.9971,0.7014,0.9976,0.2068,0.0016,0.0002,0.9901
1.57,0.6506,0.1707,0.9980,0.0075,0.6769,0.7018,0.0378,0.9978
1.398,0.1683,0.9993,0.9975,0.9948,0.7695,0.0009,0.0131,0.9962
2.131,0.0592,0.3855,0.9974,0.9873,0.3874,0.0030,0.2894,0.9945
1.196,0.1644,0.4740,0.0459,0.9896,0.4737,0.0056,0.9960,0.9865
1.20,0.0102,0.9961,0.9964,0.9965,0.3494,0.7514,0.1069,0.9914
1.68,0.0098,0.6583,0.9957,0.9990,0.8174,0.9974,0.0465,0.9976
2.184,0.0732,0.9024,0.8452,0.9912,0.8658,0.0002,0.0024,0.9887
3.48,0.2431,0.0019,0.2574,0.9950,0.0165,0.1700,0.0000,0.9954
1.476,0.5864,0.0009,0.7685,0.0583,0.9978,0.9832,0.0007,0.9999
4.7,0.0369,0.9970,0.7104,0.9992,0.9918,0.0036,0.0037,0.9986
1.409,0.3156,0.6533,0.6190,0.9962,0.4947,0.0010,0.0035,0.9979
2.98,0.3714,0.3831,0.9979,0.9936,0.9435,0.0043,0.7562,0.9999
1.21,0.0119,0.9996,0.9989,0.9626,0.9996,0.9935,0.9752,0.9978
1.530,0.0642,0.3602,0.7649,0.7434,0.9939,0.0018,0.0037,0.9940
2.27,0.1990,0.0081,0.9985,0.9971,0.0154,0.0032,0.0034,0.9987
2.278,0.2585,0.0088,0.1925,0.7709,0.9966,0.0085,0.0031,0.9986
1.1,0.0007,0.9979,0.9969,0.9996,0.9913,0.9994,0.3475,0.9974
1.264,0.2770,0.3139,0.9936,0.9992,0.5855,0.0040,0.1213,0.9916
1.222,0.1426,0.7184,0.9949,0.9976,0.0010,0.2980,0.0027,0.9970
1.539,0.0117,0.9907,0.7989,0.9740,0.9960,0.0042,0.0087,0.9922
2.41,0.4828,0.9621,0.9906,0.8937,0.9980,0.0181,0.0087,0.9962
1.529,0.0769,0.3721,0.0118,0.9784,0.5869,0.0028,0.0018,0.9967
2.236,0.2789,0.9980,0.9972,0.9978,0.0842,0.2243,0.9368,0.9976
2.271,0.0785,0.9995,0.6073,0.9480,0.0127,0.0396,0.0575,0.9624
1.120,0.0560,0.6231,0.9976,0.9979,0.6968,0.9982,0.9831,0.5056
1.375,0.1509,0.2046,0.8193,0.9890,0.9982,0.0026,0.0041,0.9934
2.7,0.1230,0.9562,0.9976,0.0032,0.2606,0.9908,0.9985,0.9981
1.234,0.1127,0.5772,0.9861,0.9919,0.9904,0.9941,0.9632,0.9972
1.88,0.0025,0.9957,0.9986,0.0017,0.9993,0.0049,0.0165,0.9991
1.403,0.5845,0.9994,0.0610,0.5882,0.9961,0.9937,0.0043,0.9940
2.240,0.2548,0.0047,0.0591,0.2927,0.1341,0.0030,0.0059,0.9946
1.45,0.0189,0.9908,0.0021,0.9995,0.9970,0.9960,0.9960,0.9975
1.537,0.7307,0.9977,0.9000,0.6499,0.9986,0.0010,0.0021,0.9985
1.274,0.4525,0.3252,0.1313,0.9960,0.8160,0.0038,0.0054,0.9890
2.2,0.0482,0.3191,0.0013,0.9938,0.9964,0.8033,0.0902,0.9812
1.257,0.3691,0.4500,0.8666,0.8698,0.9986,0.0007,0.0003,0.9991
2.252,0.0775,0.9913,0.9901,0.0013,0.8051,0.0088,0.1529,0.9992
1.141,0.0045,0.9996,0.9915,0.0057,0.9937,0.9946,0.9947,0.9975
2.20,0.1896,0.5263,0.9915,0.9990,0.4615,0.9985,0.4551,0.9985
2.106,0.0723,0.9823,0.9973,0.7981,0.9976,0.9940,0.9988,0.9961
1.542,1.0000,0.1746,0.1022,0.4753,0.7767,0.0845,0.0659,0.5860
1.490,0.1421,0.1291,0.9951,0.9994,0.8823,0.0191,0.0195,0.9999
1.507,1.0000,0.9350,0.2974,0.0441,0.9876,0.2942,0.7924,0.3366
2.0,0.0867,0.7341,0.0205,0.9443,0.0694,0.9997,0.9917,0.8469
1.458,0.4230,0.6634,0.4922,0.9951,0.9795,0.0303,0.0011,0.9998
1.153,0.1451,0.5832,0.9953,0.6608,0.5978,0.0024,0.0022,0.9985
3.7,0.0505,0.9956,0.9978,0.9983,0.5429,0.9917,0.0203,0.9840
3.52,0.1418,0.2671,0.9940,0.9983,0.7245,0.1724,0.3509,0.9995
1.392,0.2784,0.7383,0.7940,0.9977,0.5212,0.0007,0.0047,0.9955
1.347,0.6764,0.0027,0.9987,0.8733,0.7998,0.0031,0.0069,0.9900
2.17,0.0506,0.9982,0.9974,0.9958,0.9933,0.7793,0.0124,0.9985
1.527,0.9989,0.4076,0.0425,0.7364,0.9300,0.8356,0.7360,0.2752
2.82,0.0175,0.9949,0.9993,0.9949,0.4677,0.0090,0.0025,0.9959
3.57,0.4038,0.9985,0.9979,0.9998,0.8922,0.9887,0.9983,0.4158
2.89,0.0565,0.4954,0.7685,0.9939,0.6874,0.0004,0.1438,0.9966
1.500,0.9094,0.1930,0.6422,0.1352,0.1483,0.0021,0.0026,0.9993
2.105,0.2256,0.9985,0.9894,0.9940,0.4333,0.9983,0.6557,0.9978
2.291,0.3053,0.3671,0.5659,0.9998,0.8001,0.0052,0.0073,0.9989
2.226,0.0737,0.9970,0.9943,0.1911,0.9992,0.0030,0.0017,0.9942
2.87,0.1363,0.9996,0.9939,0.9852,0.9985,0.0052,0.0068,0.9861
2.209,0.1392,0.4079,0.6101,0.9273,0.9985,0.1513,0.0082,0.9949
2.90,0.0565,0.9950,0.9965,0.9950,0.9988,0.9889,0.0103,0.9921
1.377,0.0451,0.6677,0.9870,0.0083,0.9952,0.0093,0.0080,0.9957
1.226,0.2228,0.9921,0.4530,0.7928,0.4569,0.0113,0.0023,0.9988
1.324,0.1352,0.5920,0.9955,0.9083,0.9986,0.0030,0.0015,0.9975
1.146,0.0230,0.9530,0.9907,0.9859,0.9983,0.0004,0.0060,0.9980
2.261,0.3673,0.9942,0.9970,0.1181,0.9976,0.9994,0.1148,0.9964
1.10,0.1546,0.3649,0.9990,0.7708,0.9981,0.9976,0.0083,0.9992
1.340,0.2480,0.7338,0.9945,0.0537,0.4297,0.9878,0.0073,0.9917
1.466,0.1857,0.6841,0.9990,0.6767,0.9985,0.0048,0.5469,0.9968
4.3,0.1103,0.5530,0.9984,0.9976,0.9943,0.9981,0.3374,0.9879
1.422,0.6837,0.1063,0.4506,0.1099,0.4968,0.0020,0.0004,0.9994
1.471,0.1344,0.9985,0.9941,0.9925,0.9994,0.0011,0.4798,0.9928
1.158,0.0272,0.9931,0.8940,0.9989,0.9889,0.0152,0.0920,0.9995
3.13,0.2496,0.5348,0.4173,0.9902,0.9949,0.7090,0.5563,0.9982
1.243,0.3868,0.5213,0.5927,0.9953,0.6733,0.0039,0.0019,0.9974
1.428,0.6521,0.7948,0.0048,0.8895,0.9963,0.9983,0.0030,0.9885
1.505,0.9684,0.2660,0.5324,0.2939,0.4483,0.1925,0.0642,0.9477
3.64,0.3438,0.7957,0.6367,0.9958,0.7568,0.9919,0.5353,0.9955
1.482,0.6421,0.0001,0.1174,0.9328,0.5384,0.0029,0.0017,0.9963
1.385,0.2298,0.5168,0.9296,0.6794,0.9931,0.0273,0.0043,0.9858
1.203,0.1222,0.5868,0.0015,0.9978,0.9974,0.0024,0.0135,0.9973
1.414,0.1759,0.9988,0.9945,0.9972,0.9989,0.0029,0.1401,0.9905
1.439,0.2975,0.9903,0.8819,0.5263,0.9967,0.0474,0.0087,0.9976
1.291,0.2641,0.5436,0.4889,0.1027,0.9941,0.9998,0.0116,0.9967
2.57,0.0944,0.8794,0.9987,0.9956,0.5186,0.3580,0.9959,0.9915
1.187,0.0031,0.8924,0.9979,0.2607,0.9909,0.9971,0.0029,0.9992
1.323,0.1543,0.4869,0.6945,0.9959,0.8399,0.9337,0.0096,0.9945
1.536,0.9808,0.3597,0.5522,0.0025,0.2305,0.8357,0.0026,0.9983
1.172,0.0749,0.2005,0.9926,0.9970,0.7862,0.0079,0.0030,0.9997
3.26,0.0518,0.8852,0.7514,1.0000,0.9957,0.5422,0.9912,0.9888
2.33,0.0523,0.9829,0.9985,0.9950,0.9910,0.0015,0.9934,0.9992
1.119,0.1975,0.6341,0.9969,0.0018,0.9993,0.0036,0.9910,0.9955
3.9,0.2483,0.6871,0.9904,0.7808,0.9958,0.5952,0.9942,0.9979
3.44,0.4393,0.7838,0.9827,0.9234,0.8106,0.9990,0.9983,0.9958
3.14,0.1352,0.7169,0.0020,0.9892,0.9981,0.9965,0.9600,0.9995
1.322,0.2677,0.6595,0.9810,0.9975,0.0005,0.7143,0.0048,0.9990
2.253,0.0833,0.9044,0.9971,0.9876,0.5744,0.0058,0.8408,0.9972
1.444,0.1380,0.9208,0.9987,0.9997,0.8491,0.0107,0.0006,0.9994
1.126,0.0503,0.9999,0.9962,0.9961,0.6604,0.0050,0.2734,0.9933
1.333,0.6314,0.1445,0.5932,0.9991,0.4408,0.0053,0.0006,0.9992
1.176,0.0353,0.9985,0.9999,0.8266,0.9970,0.9973,0.0133,0.9965
1.363,0.2653,0.2933,0.8962,0.9977,0.1011,0.0050,0.0042,0.9953
1.401,0.3926,0.5605,0.8817,0.9725,0.9932,0.0041,0.0060,0.9892
1.189,0.0286,0.9944,0.9999,0.5721,0.9928,0.9959,0.0003,0.9961
2.246,0.2739,0.7773,0.0029,0.9959,0.5970,0.0078,0.9871,0.9920
2.294,0.5640,0.1802,0.9962,0.9995,0.0100,0.0023,0.1651,0.9952
1.235,0.3605,0.7223,0.9960,0.9998,0.9967,0.0021,0.0712,0.9870
3.42,0.1151,0.9983,0.9969,0.9995,0.9991,0.9930,0.1540,0.9940
1.201,0.6859,0.7553,0.9961,0.9928,0.9978,0.9960,0.0059,0.9961
2.177,0.4189,0.9623,0.9235,0.0007,0.1541,0.0063,0.0011,0.9991
1.148,0.0031,0.9858,0.9990,0.9896,0.9987,0.0019,0.9981,0.9928
1.125,0.3752,0.3230,0.1708,0.9900,0.6024,0.0015,0.2828,1.0000
1.46,0.1233,0.0068,0.6579,0.0047,0.8543,0.0030,0.0125,0.9983
1.49,0.0507,0.7963,0.0064,0.9978,0.6208,0.2626,0.9784,0.9974
2.216,0.2309,0.9975,0.9531,0.9911,0.9976,0.0053,0.0069,0.9994
1.140,0.5044,0.9172,0.9982,0.0032,0.9967,0.9896,0.3945,0.9984
1.434,0.1709,0.9968,0.6869,0.7415,0.4333,0.0021,0.0054,0.9962
1.387,0.9329,0.0071,0.0244,0.0227,0.0171,0.0191,0.0018,0.9979
1.446,0.3012,0.5290,0.6708,0.8153,0.9987,0.0071,0.0073,0.9944
1.318,0.3614,0.5955,0.0071,0.7876,0.9411,0.0031,0.0013,0.9847
1.283,0.1816,0.9991,0.3679,0.9948,0.6240,0.0001,0.0052,0.9982
2.251,0.1723,0.4791,0.9179,0.9987,0.8032,0.0006,0.0805,0.9988
1.245,0.0044,0.9054,0.9985,0.9989,0.3463,0.0076,0.0458,0.9882
2.16,0.1194,0.7416,0.9887,0.4385,0.9970,0.9974,0.0160,0.9993
2.13,0.3504,0.9973,0.3807,0.0088,0.6890,0.9975,0.9921,0.9984
1.343,0.4389,0.4844,0.5504,0.9058,0.9976,0.9977,0.0030,0.9968
2.88,0.4151,0.3398,0.7159,0.9946,0.7491,0.0045,0.1822,0.9907
2.72,0.3292,0.0215,0.0234,0.9871,0.7021,0.5148,0.0118,0.9989
2.267,0.0788,0.9908,0.8136,0.8364,0.9983,0.0008,0.0106,0.9932
2.295,0.4784,0.1623,0.0943,0.4253,0.0036,0.0025,0.0000,0.9937
1.468,0.0173,0.3162,0.9983,0.7689,0.9995,0.0011,0.0005,0.9970
2.281,0.1634,0.4392,0.5469,0.9998,0.5761,0.1321,0.1676,0.9991
1.443,0.0636,0.2255,0.9425,0.9953,0.9979,0.0046,0.0024,0.9999
1.242,0.1431,0.6304,0.9939,0.9913,0.6750,0.0119,0.0034,0.9954
1.128,0.2032,0.9974,0.9971,0.9929,0.2786,0.0101,0.6691,0.9952
1.288,0.2750,0.4597,0.7467,0.9938,0.4446,0.0058,0.1867,0.9980
1.526,0.1656,0.1146,0.1324,0.9968,0.5640,0.0019,0.1748,0.9998
3.18,0.1522,0.9885,0.9965,0.9943,0.0014,0.0092,0.9950,0.7888
1.96,0.0287,0.4603,0.9968,0.0105,0.9997,0.0051,0.0036,0.9952
1.67,0.0084,0.8299,0.9989,0.1744,0.9992,1.0000,0.0593,0.9977
1.296,0.1836,0.3753,0.3686,0.9843,0.8685,0.0104,0.0004,0.9980
2.169,0.5016,0.9995,0.9816,0.4447,0.8377,0.8893,0.0051,0.9992
1.350,0.1381,0.7292,0.6753,0.1232,0.9981,0.9806,0.0018,0.9983
1.83,0.2251,0.9909,0.9987,0.9892,0.0963,0.0064,0.0258,0.9942
1.310,0.5807,0.9875,0.8891,0.9995,0.1561,0.0023,0.0992,0.9914
1.99,0.0302,0.9354,0.9970,0.6113,0.9975,0.0009,0.0443,0.9980
1.204,0.0326,0.9724,0.9984,0.9970,0.3522,0.9893,0.0005,0.9930
1.484,0.2220,0.6865,0.9939,0.9141,0.9989,0.2974,0.0002,0.9978
1.371,0.5806,0.9996,0.9984,0.7692,0.3515,0.0106,0.0024,0.9976
1.287,0.1605,0.9999,0.0042,0.9976,0.8205,0.0023,0.0136,0.9950
2.97,0.3699,0.9171,0.9921,0.8243,0.6169,0.2706,0.4481,0.9916
2.178,0.5725,0.9966,0.9889,0.9989,0.1984,0.3292,0.6235,0.9990
2.61,0.3893,0.9984,0.0068,0.9878,0.0018,0.9961,0.9884,0.9986
1.6,0.0576,0.3611,0.8471,0.2960,0.9827,0.9889,0.0918,0.9998
1.515,0.6373,0.0012,0.0023,0.0024,0.9982,0.0058,0.0090,0.9967
2.168,0.2279,0.4844,0.9994,0.9984,0.6056,0.0270,0.5037,0.9993
1.424,0.5024,0.2804,0.0016,0.9994,0.0168,0.0006,0.0071,0.9960
3.47,0.0382,0.9930,0.9974,0.9983,0.9946,0.9927,0.6167,0.9995
2.69,0.4287,0.9497,0.2589,0.0011,0.9978,0.0243,0.3673,0.9997
1.545,0.5090,0.5711,0.0027,0.9822,0.3746,0.0001,0.0073,0.9994
1.165,0.5802,0.5833,0.3004,0.9950,0.9968,0.9992,0.1788,0.9992
2.96,0.0595,0.9927,0.9874,0.6341,0.9921,0.9438,0.7517,0.9971
1.211,0.5598,0.9946,0.9975,0.1225,0.1492,0.9961,0.9807,0.9919
1.513,0.9999,0.0731,0.5696,0.3824,0.7903,0.6647,0.1672,0.9887
1.366,0.5927,0.7532,0.9869,0.9969,0.8033,0.9997,0.0104,0.9967
