gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
2.185,0.7981,0.9953,0.0112,0.0018,0.0175,0.1733,0.3859,0.9939
2.61,0.5079,0.9960,0.9991,0.1587,0.9994,0.1419,0.9948,0.0198
1.112,0.4445,0.5014,0.7766,0.0056,0.9957,0.5020,0.0011,0.9989
1.73,0.2014,0.8586,0.9899,0.0009,0.4964,0.5579,0.0875,0.9972
1.321,0.6680,0.7160,0.9998,0.0008,0.9889,0.4778,0.0037,0.9989
1.243,0.6623,0.9998,0.9986,0.7301,0.9954,0.0256,0.0065,0.9984
1.274,0.7078,0.9927,1.0000,0.1461,0.2890,0.1038,0.0034,0.9944
1.310,0.2340,0.9957,0.9971,0.0055,0.8232,0.7646,0.0154,0.9978
1.131,0.5019,0.9986,0.9998,0.4019,0.9659,0.1565,0.9986,0.9992
2.153,0.0817,0.9999,0.9981,0.0015,0.7837,0.9831,0.0036,0.9981
3.12,0.1949,0.9993,0.8521,0.0032,0.9976,0.9580,0.0002,0.9932
3.47,0.2780,0.9863,0.9953,0.0002,0.9970,0.9446,0.0085,0.9988
1.542,1.0000,0.3927,0.9709,0.3056,0.9454,0.7509,0.7592,0.1158
1.426,0.7500,0.9918,0.9982,0.0024,0.9964,0.5773,0.0053,0.9964
1.509,1.0000,0.3135,0.8824,0.8216,0.6261,0.3519,0.3740,0.2919
2.202,0.4927,0.7884,0.9971,0.0014,0.9902,0.1339,0.0057,0.9957
1.439,0.9989,0.2183,0.5224,0.5762,0.5553,0.4322,0.8705,0.6653
2.285,0.3334,0.9985,0.0024,0.0007,0.9999,0.5530,0.3616,0.9994
1.383,0.6667,0.9969,0.9819,0.0090,0.9955,0.4216,0.0045,0.9985
1.466,0.7500,0.1661,0.9957,0.0057,0.9997,0.4604,0.0009,0.9998
1.27,0.0038,0.9959,0.9997,0.0097,0.9962,0.6524,0.9994,0.9982
2.116,0.5001,0.8867,0.9979,0.1145,0.5435,0.8924,0.9994,0.9686
2.253,0.6019,0.5484,0.9986,0.0002,0.9990,0.3093,0.9907,0.9859
1.162,0.5031,0.4708,0.9882,0.0018,0.6113,0.9428,0.0035,0.9975
2.218,0.6014,0.9965,0.9970,0.2769,0.0089,0.0777,0.9982,0.9935
2.46,0.6645,0.9965,0.9949,0.0028,0.4805,0.1307,0.0288,0.9955
1.351,1.0000,0.7061,0.6897,0.3891,0.2434,0.4704,0.5319,0.1589
1.195,0.5275,0.6551,0.9991,0.0010,0.9984,0.0034,0.8307,0.9985
2.265,0.6439,0.9935,0.9909,0.0059,0.9988,0.2387,0.0009,0.0249
2.174,0.2329,0.5757,0.6012,0.0018,1.0000,0.0470,0.0067,0.9992
1.486,1.0000,0.0436,0.9827,0.9170,0.9532,0.9351,0.1458,0.5936
1.45,0.2926,0.9932,0.0038,0.0135,0.9995,0.7717,0.5827,0.9920
1.285,1.0000,0.1790,0.1292,0.2423,0.6829,0.6591,0.8502,0.4927
1.513,1.0000,0.7073,0.5223,0.7505,0.4510,0.3064,0.2115,0.2640
2.134,0.5397,0.3525,0.9978,0.0012,0.7499,0.5754,0.0105,0.9852
1.224,0.7311,0.1910,0.3214,0.0001,0.9966,0.3791,0.0056,0.9989
2.59,0.4310,0.7390,0.4634,0.0029,0.4015,0.4921,0.0048,0.9942
1.14,0.4879,0.4392,0.8320,0.0052,0.9981,0.0534,0.0077,0.9978
2.231,1.0000,0.6068,0.9993,0.1586,0.2666,0.6497,0.8339,0.9971
2.2,0.3333,0.9992,0.9966,0.8472,0.9974,0.1611,0.9993,0.9064
2.24,0.4812,0.1407,0.9995,0.1287,0.9991,0.4863,0.0034,0.9815
1.175,0.6733,0.9983,0.9990,0.9976,0.0113,0.9360,0.9974,0.9907
2.81,0.5053,0.9986,0.9962,0.4319,0.9901,0.7251,0.9969,0.9890
1.369,0.7418,0.8489,0.8385,0.0083,0.0008,0.9232,0.0018,0.9942
1.339,0.8390,0.9989,0.7833,0.0117,0.6374,0.6741,0.9967,0.9949
1.336,0.6732,0.9957,0.9850,0.0031,0.8040,0.5533,0.0081,0.9946
1.93,0.4283,0.9903,0.6582,0.0734,0.1888,0.4426,0.0021,0.9988
1.216,0.5867,0.3915,0.9936,0.0100,0.0469,0.4234,0.7291,0.9907
1.372,0.5464,0.9842,0.9922,0.0057,0.9979,0.2521,0.0002,0.9921
1.520,1.0000,0.2566,0.0318,0.9275,0.2558,0.8646,0.6148,0.5685
1.444,0.7032,0.0700,0.9965,0.0021,0.9930,0.3107,0.0054,0.9996
3.25,0.5998,0.9984,0.9982,0.0028,0.9972,0.8017,0.8509,0.9911
1.153,0.6676,0.9961,0.9989,0.7811,0.0892,0.6514,0.9943,0.0046
1.401,0.7233,0.7948,0.9912,0.1955,0.0038,0.8226,0.0009,0.9870
4.5,0.5002,0.9837,0.9967,0.0022,0.4771,0.0305,0.9824,0.9946
1.118,0.1546,0.9946,0.6934,0.0033,0.7556,0.6566,0.0100,0.9970
1.31,0.0153,0.9928,0.9975,0.0020,0.6026,0.9868,0.0006,0.9940
1.522,0.8026,0.6329,0.9959,0.0011,0.9996,0.9607,0.0041,0.9990
3.44,0.8111,0.3714,0.9991,0.0150,0.0037,0.7081,0.9421,0.9998
2.105,0.3669,0.9920,0.9025,0.0191,0.9770,0.2840,0.0028,0.9997
2.100,0.5057,0.9994,0.9959,0.0367,0.0004,0.3625,0.0062,0.9871
1.395,0.7500,0.9912,0.9976,0.0047,0.9743,0.7000,0.0044,0.9972
2.254,0.7595,0.9997,0.6408,0.0074,0.0016,0.0262,0.0060,0.9979
2.37,0.5872,0.4288,0.0033,0.0184,0.0000,0.4895,0.0013,0.9979
1.144,0.5284,0.9955,0.9969,0.0015,0.1107,0.4007,0.6666,0.9932
1.380,0.7501,0.7865,0.8130,0.0005,0.9993,0.4993,0.9830,0.9999
2.68,0.0358,0.9913,0.9929,0.4673,0.9989,0.4211,0.3336,0.9965
1.25,0.0592,0.9989,0.9980,0.0022,0.4126,0.4330,0.9841,0.9990
2.245,0.5079,0.8625,0.9968,0.1906,0.9997,0.4282,0.0041,0.9990
1.215,0.5050,0.9942,0.9999,0.4034,0.4504,0.9879,0.2234,0.9995
2.50,0.3579,1.0000,0.8161,0.0011,0.9931,0.5648,0.0069,0.9971
1.229,0.6860,0.9881,0.9999,0.0014,0.3299,0.7763,0.0080,0.9995
1.262,0.6676,0.6162,0.9991,0.0053,0.9988,0.9368,0.0009,0.9868
1.306,0.7500,0.9892,0.9946,0.0047,0.9963,0.2918,0.0373,0.9851
1.292,0.6574,0.9961,0.9982,0.0026,0.9924,0.5498,0.0003,0.9826
1.307,1.0000,0.5198,0.5881,0.0886,0.9471,0.3883,0.3692,0.5286
2.193,0.8000,0.9997,0.9969,0.0060,0.9991,0.3317,0.0037,0.5408
1.358,0.7683,0.1203,0.9923,0.0251,0.9980,0.1164,0.0095,0.9956
1.430,1.0000,0.8482,0.4982,0.5874,0.0453,0.7788,0.8534,0.5356
3.51,0.6443,0.9982,0.0083,0.4750,0.9950,0.0042,0.9927,0.9940
2.88,0.7567,0.9988,0.9881,0.1373,0.0027,0.1379,0.2029,0.9693
1.127,0.5326,0.9950,0.9965,0.0006,0.2630,0.1590,0.9936,0.9903
2.182,0.7618,0.9891,0.9973,0.6905,0.0019,0.8464,0.9996,0.9935
1.5,0.0010,0.9960,0.9993,0.0039,0.9994,0.7050,0.9993,0.9813
1.272,0.5044,0.6916,0.9938,0.0027,0.9935,0.9458,0.0001,0.9918
1.42,0.0146,0.9738,0.9963,0.0051,0.8828,0.0965,0.0441,0.9991
1.200,0.5000,0.9855,0.2023,0.0026,0.9984,0.2920,0.0037,0.9957
1.364,0.9599,0.9999,0.9949,0.3041,0.9997,0.8889,0.0106,0.0153
1.123,0.5001,0.9957,0.9994,0.9807,0.9956,0.6916,0.9910,0.9992
1.145,0.5264,0.9765,0.9983,0.1082,0.5147,0.8110,0.0015,0.9955
2.233,0.8000,0.9950,0.6456,0.0001,0.9972,0.2726,0.0011,0.8746
3.33,0.2699,0.9945,0.9991,0.3102,0.5089,0.4621,0.9982,0.9969
1.536,1.0000,0.8185,0.2815,0.4218,0.8437,0.0043,0.5360,0.2177
2.162,0.5062,0.9968,0.9994,0.0041,0.9964,0.4517,0.1478,0.9994
1.545,0.8000,0.9785,0.9978,0.0024,0.9957,0.5161,0.9998,0.9975
3.23,0.4097,0.5305,0.9982,0.1863,0.1218,0.5679,0.0960,0.9962
1.452,0.7537,0.9951,0.7762,0.0031,0.9986,0.5642,0.5379,0.9977
1.419,0.7557,0.9993,0.9737,0.0020,0.9972,0.6645,0.0140,0.9958
1.4,0.0219,0.9945,0.9994,0.5605,0.0093,0.1107,0.0040,0.9925
1.293,0.6836,0.7930,0.9987,0.0017,0.0126,0.8325,0.9959,0.9914
1.457,0.6720,0.9994,0.9934,0.0009,0.2515,0.6235,0.0081,0.9309
2.129,0.4644,0.9986,0.9965,0.4098,0.0014,0.6244,0.0013,0.9989
1.18,0.0149,0.9921,0.9943,0.1403,0.0075,0.6256,0.9966,0.9976
1.408,0.7670,0.8530,0.9926,0.1626,0.9973,0.4835,0.0033,0.9998
1.53,0.3155,0.9954,0.9987,0.0028,0.0254,0.0601,0.1139,0.9981
2.79,0.5410,0.9982,0.9990,0.0030,0.0974,0.5170,0.0039,0.9979
2.227,0.6682,0.9929,0.9199,0.7763,0.9961,0.7953,0.0012,0.9947
2.32,0.1638,0.9989,0.9994,0.0032,0.9955,0.3204,0.1492,0.9966
1.360,0.7305,0.9961,0.9967,0.0004,0.0100,0.7662,0.0120,0.9954
1.409,0.7500,0.9987,0.9931,0.0028,0.9991,0.2388,0.0018,0.3911
1.266,0.6693,0.9990,0.0020,0.0018,0.0005,0.3410,0.9986,0.9937
1.302,0.7120,0.9998,1.0000,0.0004,0.0003,0.2130,0.0058,0.4964
1.349,1.0000,0.5931,0.4499,0.3460,0.9109,0.0931,0.5704,0.2463
1.456,0.7549,0.9958,0.3391,0.1604,0.9952,0.7868,0.9937,0.9954
3.8,0.2770,0.3614,0.9959,0.0017,0.5482,0.5347,0.0017,0.9947
2.197,0.5014,0.9987,0.9994,0.3061,0.9936,0.5283,0.9983,0.9960
1.434,0.8001,0.9972,0.9997,0.0088,0.0014,0.8446,0.0004,0.9952
3.55,0.6000,0.4785,0.9980,0.0021,0.7928,0.0924,0.0044,0.9970
1.168,0.5090,0.9977,0.9939,0.0007,0.0088,0.5761,0.4747,0.9977
1.361,1.0000,0.2353,0.2970,0.9760,0.6458,0.4080,0.3691,0.5351
2.89,0.3495,0.7376,0.9965,0.0010,0.9980,0.3261,0.7379,0.9994
1.122,0.4533,0.9951,0.0687,0.0123,0.4091,0.9585,0.0061,0.9964
2.104,0.7502,0.4140,0.9986,0.0040,0.5236,0.1731,0.0034,0.9959
2.51,0.2923,0.9987,0.4216,0.0005,0.9985,0.1155,0.0044,0.9994
1.35,0.5000,0.9973,0.9979,0.9975,0.9992,0.9958,0.9983,0.9882
1.43,0.4324,0.9955,0.9996,0.0002,0.6514,0.3306,0.0397,0.9918
1.273,0.6739,0.1386,0.9976,0.0019,0.9924,0.5423,0.0003,0.9988
1.391,0.9996,0.3314,0.2909,0.9649,0.8522,0.1188,0.5509,0.0063
1.544,1.0000,0.0800,0.0903,0.8476,0.5270,0.3166,0.8885,0.0237
3.22,0.5064,0.9977,0.9981,0.7766,0.1656,0.5460,0.9964,0.8357
2.163,0.5706,0.6561,0.9984,0.0149,0.9981,0.6353,0.0007,0.9955
2.54,0.6153,0.0006,0.9972,0.0049,0.0986,0.6414,0.9990,0.0058
2.232,0.5000,0.9936,0.9997,0.0009,0.9986,0.2498,0.0073,0.9899
2.241,0.7993,0.9979,0.9973,0.0020,0.9992,0.1613,0.0012,0.9844
1.359,0.6110,0.4007,0.9959,0.0002,0.3712,0.3256,0.0001,0.9879
1.297,0.6669,0.9986,0.9998,0.0069,0.9262,0.1583,0.1223,0.9924
1.57,0.5496,0.0046,0.9983,0.0065,0.9685,0.5491,0.0020,0.9983
2.166,0.5051,0.9980,0.9939,0.0018,0.0412,0.5161,0.9955,0.9892
2.268,0.6147,0.5986,0.9943,0.0006,0.9999,0.5308,0.2560,0.9948
2.36,0.3855,0.9978,0.9993,0.0049,0.9889,0.5334,0.9981,0.9942
2.223,0.6009,0.7173,0.9987,0.0006,0.0039,0.1700,0.9907,0.9897
2.183,0.8723,0.3934,0.0905,0.1823,0.7287,0.7295,0.1645,0.6384
1.431,0.7140,0.4429,0.9951,0.1440,0.5121,0.7307,0.0058,0.9984
1.199,0.5040,0.9974,0.9972,0.0023,0.9921,0.8153,0.0007,0.9893
2.255,0.8001,0.9974,0.9980,0.0007,0.9980,0.7318,0.9990,0.9893
1.204,0.3301,0.9895,0.4365,0.0007,0.7454,0.8552,0.0047,0.9994
1.523,1.0000,0.2642,0.0382,0.6336,0.2859,0.0356,0.8876,0.0870
3.45,0.2727,0.9962,0.9899,0.0015,0.5762,0.5244,0.9958,0.9985
1.214,0.1651,0.9582,0.9976,0.0729,0.9064,0.0504,0.0062,0.9971
1.141,0.0021,0.9914,0.9991,0.0013,0.9998,0.8076,0.5002,0.9926
1.0,0.0019,0.9979,0.9968,0.1723,0.9915,0.5830,0.8572,0.9991
1.24,0.0497,0.9922,0.9979,0.0026,0.7706,0.8786,0.4899,0.9978
2.69,0.5153,0.9994,1.0000,0.0008,0.0028,0.2030,0.9938,0.0012
1.381,0.7708,0.9992,0.9974,0.6572,0.6400,0.8798,0.0421,0.9953
3.37,0.2676,0.9986,0.9991,0.3411,0.0006,0.2991,0.7806,0.9980
1.532,1.0000,0.0435,0.1937,0.1902,0.8425,0.6256,0.1025,0.4634
3.68,0.7020,0.1548,0.9982,0.0006,0.9979,0.4458,0.5753,0.9965
2.176,0.5001,0.6955,0.9991,0.0015,0.9992,0.0209,0.0064,0.9936
2.40,0.2599,0.5357,0.9957,0.0042,0.9991,0.3277,0.0176,0.9975
2.278,0.7469,0.3322,0.9994,0.0110,0.9980,0.0688,0.9869,0.5193
2.110,0.3334,0.9962,0.9999,0.0022,0.9983,0.3944,0.9955,0.9812
2.44,0.4865,0.2954,0.8296,0.0113,0.3661,0.8017,0.0026,0.9902
1.137,0.1439,0.9972,0.9963,0.0016,0.9997,0.8563,0.0026,0.9894
1.21,0.0123,0.9945,0.9978,0.0097,0.0915,0.5212,0.9957,0.9940
1.56,0.3781,0.9948,0.5731,0.0002,0.9995,0.2131,0.0068,0.9973
1.385,1.0000,0.2610,0.5800,0.0216,0.8131,0.3606,0.0990,0.5160
1.239,0.8410,0.3561,0.9938,0.4935,0.3614,0.0494,0.0294,0.9994
2.98,0.4239,0.9919,0.9921,0.0003,0.0008,0.3271,0.9883,0.9938
3.41,0.4058,0.9981,0.9988,0.2757,0.8811,0.2181,0.9984,0.9996
1.420,0.9998,0.6642,0.9686,0.4020,0.8611,0.8785,0.5709,0.1685
1.374,0.7746,0.0025,0.9957,0.0035,0.8454,0.8637,0.0043,0.9873
1.316,0.7421,0.9986,0.9948,0.0003,0.3740,0.6534,0.0015,0.9992
1.443,0.7492,0.0024,0.9937,0.0076,0.1798,0.7345,0.3422,0.9724
4.3,0.2435,0.9868,0.9952,0.0015,0.9985,0.7909,0.0061,0.9871
1.155,0.5163,0.9986,0.9914,0.0659,0.9997,0.7441,0.0090,0.9996
1.201,0.5462,0.2617,0.9987,0.0042,0.9993,0.6778,0.0084,0.9954
1.394,0.7958,0.1432,0.9995,0.0007,0.9949,0.8105,0.0020,0.4329
2.23,0.6676,0.2208,0.9897,0.1520,0.4427,0.3252,0.5099,0.9938
1.526,0.9999,0.4848,0.6017,0.2831,0.0199,0.3698,0.9213,0.6465
1.442,0.8457,0.9276,0.9885,0.0054,0.0019,0.7020,0.0089,0.9966
1.150,0.5328,0.9888,0.9956,0.0046,0.9952,0.3113,0.0017,0.9991
2.240,0.6003,1.0000,0.9979,0.0003,0.9993,0.3532,0.9937,0.9849
1.210,0.5081,0.2434,0.8538,0.0031,0.9983,0.9597,0.0001,0.9992
2.111,0.5216,0.4536,0.5687,0.0049,0.9999,0.7774,0.9965,0.9988
3.50,0.4375,0.9899,0.9977,0.0018,0.7757,0.1236,0.9855,0.9929
2.22,0.3369,0.6233,0.9983,0.0006,0.7272,0.7070,0.9981,0.9941
2.237,0.6061,0.9987,0.9979,0.0064,0.1224,0.9482,0.0007,0.9968
4.2,0.4007,0.9957,0.9971,0.5066,0.9987,0.9247,0.9978,0.9959
2.196,0.5807,0.0029,0.9932,0.0006,0.9960,0.3723,0.9952,0.9967
1.424,0.7500,0.9997,0.7974,0.0001,0.9986,0.7557,0.9991,0.9959
1.313,0.7302,0.5556,0.9941,0.0004,0.0052,0.7477,0.0430,0.9971
1.188,0.5180,0.9994,0.9994,0.2017,0.9994,0.1778,0.9969,0.9953
1.283,0.5330,0.9948,0.9962,0.0042,0.8103,0.1962,0.0066,0.9950
2.172,0.5770,0.4195,0.0017,0.0009,0.9918,0.0518,0.6615,0.9981
1.286,0.5049,0.9992,0.9990,0.0628,0.4762,0.0787,0.0068,0.9947
2.139,0.5167,0.9844,0.9876,0.0024,0.5898,0.6768,0.9990,0.9512
1.540,1.0000,0.0388,0.9841,0.2888,0.3956,0.2632,0.3837,0.3562
2.289,0.8000,0.9993,0.9995,0.0018,0.9966,0.7330,0.9938,0.9853
1.425,0.9984,0.5037,0.1899,0.1366,0.8266,0.3374,0.0509,0.9124
1.133,0.3425,0.9983,0.9989,0.0051,0.4307,0.0448,0.0012,0.9967
1.178,0.5596,0.6944,0.9952,0.0029,0.9987,0.1416,0.0005,0.9971
1.276,0.6761,0.9989,0.9962,0.3030,0.1065,0.2083,0.0072,0.9966
1.287,0.6806,0.9979,0.9976,0.9992,0.0014,0.3075,0.0122,0.9979
1.312,0.6667,0.9970,0.6147,0.0032,0.9971,0.5636,0.0057,0.9866
1.189,0.0309,0.9940,0.9996,0.0115,0.8879,0.3484,0.0023,0.9981
2.187,0.5093,0.0025,0.9923,0.1504,0.9961,0.5515,0.1739,0.9964
1.151,0.9968,0.9651,0.3818,0.0950,0.6939,0.2454,0.3814,0.6176
1.30,0.3798,0.7434,0.9967,0.0088,0.7898,0.5580,0.0001,0.9965
2.251,0.8000,0.9927,0.9727,0.1217,0.0010,0.5824,0.0015,0.9991
1.537,1.0000,0.0048,0.9674,0.0411,0.9529,0.8896,0.4037,0.3876
2.114,0.5004,0.9994,0.9892,0.0083,0.1413,0.3809,0.0003,0.9973
2.26,0.1672,0.9981,0.9932,0.0018,0.9993,0.7465,0.0063,0.9887
1.375,0.7505,0.9994,0.9982,0.6088,0.9993,0.8094,0.5311,0.9933
1.47,0.0072,0.9995,0.9997,0.0018,0.6828,0.0752,0.9953,0.9962
2.226,0.8001,0.9998,0.9973,0.0009,0.7173,0.9600,0.9969,0.9992
2.279,0.6078,0.5896,0.9998,0.0004,0.3599,0.6638,0.9980,0.9866
4.7,0.4037,0.9981,0.9963,0.0029,0.2002,0.4132,0.0047,0.9974
2.177,0.5323,0.1893,0.9973,0.0058,0.0057,0.5471,0.9992,0.4443
3.36,0.6613,1.0000,0.9973,0.5917,0.9990,0.3443,0.9987,0.9973
1.446,0.8065,0.6369,0.9972,0.3777,0.9997,0.2719,0.0054,0.5224
3.27,0.2711,0.9988,0.9992,0.0005,0.3644,0.7233,0.0037,0.9925
2.128,0.6675,0.9989,0.9999,0.0018,0.3421,0.0822,0.0048,0.9919
3.69,0.6674,0.3305,0.9972,0.0029,0.3079,0.6171,0.9990,0.0262
1.238,0.1154,0.5628,0.9889,0.0067,0.9988,0.6167,0.0005,0.9988
1.267,1.0000,0.6504,0.8674,0.1165,0.3151,0.3239,0.8875,0.5183
1.169,0.4828,0.2722,0.5748,0.1024,0.7992,0.7178,0.0008,0.9965
1.136,0.5454,0.9964,0.9934,0.0026,0.0047,0.6548,0.8012,0.9949
2.45,0.3408,0.9954,0.9914,0.2015,0.9989,0.3197,0.9987,0.9893
1.370,1.0000,0.2383,0.2163,0.3109,0.5581,0.8107,0.1691,0.5639
2.41,0.3878,0.9969,0.9979,0.2491,0.2058,0.1091,0.1020,0.9938
1.533,0.9999,0.0662,0.1561,0.1740,0.3476,0.9583,0.4044,0.5087
1.384,0.9960,0.4580,0.6104,0.0366,0.7320,0.5034,0.9045,0.0111
1.34,0.0956,0.9970,0.9977,0.0406,0.0066,0.0585,0.0264,0.9971
1.20,0.3707,0.4186,0.9990,0.0067,0.3288,0.1190,0.0274,0.9979
3.40,0.6615,0.8984,0.9906,0.4727,0.9319,0.1026,0.0008,0.9992
1.421,1.0000,0.8064,0.3616,0.1136,0.3987,0.0094,0.6835,0.9215
2.99,0.6748,0.9952,0.9987,0.0685,0.9980,0.5138,0.0001,0.8605
1.317,0.6839,0.9950,0.9956,0.2939,0.9957,0.0322,0.0003,0.9851
1.527,0.9995,0.9997,0.9990,0.1265,0.9991,0.1344,0.0027,0.9934
1.132,0.5550,0.9954,0.9967,0.0007,0.0111,0.8614,0.3796,0.9995
1.263,0.6631,0.6438,0.9915,0.0081,0.0038,0.2423,0.0127,0.9973
1.154,0.5008,0.9986,0.9970,0.0008,0.9997,0.9572,0.4535,0.9994
3.32,0.2690,0.9960,0.9974,0.1725,0.9943,0.9510,0.9941,0.9872
2.173,0.3991,0.9955,0.9998,0.0024,0.0027,0.0917,0.0004,0.9777
1.211,0.5312,0.9980,0.9973,0.0050,0.0173,0.9583,0.5239,0.9971
2.222,0.5003,0.4553,0.9995,0.0055,0.9997,0.6666,0.0071,0.9993
2.236,0.6071,0.9968,0.9992,0.0004,0.4818,0.5087,0.9966,0.9908
2.138,1.0000,0.3475,0.9750,0.2072,0.3630,0.2675,0.9987,0.9961
1.282,1.0000,0.6766,0.8689,0.7871,0.2795,0.9429,0.7187,0.9922
1.371,0.8042,0.7196,0.9902,0.7181,0.9988,0.4645,0.0020,0.8466
1.179,0.4988,0.8047,0.9931,0.0093,0.0059,0.8874,0.0017,0.9925
1.447,1.0000,0.9693,0.8527,0.0927,0.8054,0.3559,0.8986,0.0957
1.418,1.0000,0.0537,0.4547,0.2533,0.5573,0.3234,0.4707,0.1704
1.541,0.7517,0.9981,0.9976,0.9993,0.2269,0.7949,0.0047,0.9982
2.288,0.6012,0.9959,1.0000,0.0040,0.9990,0.2735,0.0006,0.9861
2.186,0.7088,0.9903,0.9877,0.3872,0.2039,0.1534,0.0061,0.5846
1.277,1.0000,0.0916,0.8269,0.3345,0.1304,0.4260,0.8947,0.9548
3.9,0.3867,0.5258,0.9947,0.1981,0.9975,0.1931,0.9995,0.9817
2.250,0.8019,0.9948,0.0003,0.0015,0.3265,0.3343,0.9992,0.4533
1.52,0.2471,0.5399,0.9994,0.0006,0.5670,0.5527,0.0242,0.9950
2.115,0.5001,0.8980,0.9989,0.0104,0.9951,0.8826,0.9971,0.0068
2.27,0.3736,0.5115,0.9899,0.0038,0.0358,0.4648,0.3902,0.9997
1.348,0.7250,0.9910,0.9985,0.2371,0.0059,0.2523,0.0010,0.9979
1.46,0.6176,0.4971,0.9985,0.0005,0.9989,0.2027,0.0478,0.9988
4.6,0.2433,0.9994,0.9263,0.0773,0.9920,0.1531,0.9988,0.9994
2.192,0.6007,0.9991,0.9996,0.3708,0.0040,0.5610,0.9998,0.9968
3.26,0.2544,0.9990,0.9967,0.0022,0.9939,0.1720,0.9994,0.9974
3.54,0.5000,0.9987,0.9965,0.0003,0.9998,0.9574,0.9974,0.9996
2.244,0.8122,0.9989,0.9996,0.0099,0.9938,0.6810,0.0017,0.3983
2.78,0.7138,0.9923,0.9990,0.0183,0.8516,0.0875,0.9979,0.9903
1.390,0.9998,0.2087,0.6858,0.0225,0.3624,0.8250,0.3427,0.1085
1.205,0.2951,0.6163,0.8925,0.0011,0.9980,0.6748,0.0007,0.9927
2.269,0.6004,0.0016,0.9994,0.0102,0.9929,0.2482,0.0078,0.9958
2.167,0.7509,0.9980,0.9997,0.0047,0.2825,0.1485,0.0110,0.9994
2.101,0.3412,0.9961,0.9995,0.0015,0.0016,0.7945,0.9171,0.9983
1.228,0.6157,0.9990,0.9939,0.0072,0.0604,0.4569,0.0073,0.9957
1.126,0.3241,0.9967,0.9970,0.0001,0.1548,0.6986,0.0051,0.9940
2.55,0.3555,0.9977,0.9989,0.0023,0.3754,0.0431,0.0022,0.9982
1.365,0.6803,0.9975,0.9149,0.3565,0.9979,0.2059,0.9967,0.9991
1.453,0.9998,0.4479,0.0280,0.1872,0.7669,0.5199,0.2024,0.4296
1.19,0.0081,0.9973,0.9970,0.0013,0.7803,0.9148,0.9975,0.9995
1.435,1.0000,0.5152,0.0807,0.4717,0.6387,0.7565,0.7752,0.1789
2.33,0.0210,0.9999,0.9987,0.0108,0.5562,0.0376,0.0018,0.9952
1.303,0.6914,0.9993,0.0249,0.0241,0.9958,0.2326,0.0094,0.9668
1.198,0.6714,0.9933,0.9989,0.9999,0.0056,0.6105,0.9909,0.0031
1.296,0.7204,0.6853,0.9931,0.0007,0.4934,0.8598,0.0034,0.9971
1.140,0.5073,0.7951,0.8992,0.0052,0.9969,0.0130,0.0015,0.9884
1.1,0.0277,0.9969,0.9994,0.0004,0.7006,0.3000,0.5148,0.9979
